# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2025-11-04 18:02:49.445
time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
55,015021;-3,4863;-2,0574;-2,7677;4,90
55,026155;-3,7633;-1,6528;-2,0815;4,61
55,034138;-3,8230;-1,0241;-1,4102;4,20
55,042891;-3,7758;-0,0336;-1,0577;3,92
55,052393;-3,6743;1,0374;-0,6981;3,88
55,061670;-3,3918;2,0473;-0,0889;3,96
55,076314;-3,2208;2,8390;1,3323;4,50
55,094673;-2,6530;2,2822;5,9271;6,88
55,098919;-2,1846;1,9159;7,5377;8,08
55,110242;-1,6304;1,6239;8,2738;8,59
55,117946;-1,1162;0,9060;7,7789;7,91
55,126886;-0,7694;-0,4820;6,4564;6,52
55,137686;-0,8835;-1,8151;5,6379;5,99
55,145820;-0,1868;-2,6217;5,0156;5,66
55,166367;0,1861;-3,0269;4,3730;5,32
55,167749;-0,0722;-3,4146;3,4478;4,85
55,188275;-0,5621;-3,8695;2,9789;4,92
55,188421;-0,9204;-4,4960;2,4789;5,22
55,192510;-1,1111;-5,1766;1,8991;5,62
55,201662;-0,9701;-5,8017;1,3665;6,04
55,212090;-0,5339;-6,0476;1,3994;6,23
55,221522;0,0713;-5,6897;2,5336;6,23
55,245474;1,8795;-4,4939;4,8988;6,91
55,248811;1,2725;-4,2497;5,2018;6,84
55,265857;2,2477;-3,8272;4,4851;6,31
55,267374;3,3793;-3,4636;3,8365;6,18
55,280304;4,6522;-3,2473;3,3974;6,61
55,285479;6,1225;-3,0079;3,2119;7,54
55,295584;6,4316;-2,7565;2,6464;7,48
55,305364;5,2573;-2,4889;1,5810;6,03
55,317407;3,7673;-1,6524;0,8058;4,19
55,334014;2,9177;-0,1829;1,2390;3,18
55,334147;2,4530;0,9844;1,8503;3,23
55,349349;2,1622;1,4277;1,7829;3,15
55,351280;2,3074;1,4604;1,3340;3,04
55,364447;2,9590;1,6941;1,3459;3,67
55,379987;4,5323;2,4304;1,6604;5,40
55,395721;5,2453;2,8256;1,2530;6,09
55,397961;5,8321;3,3151;0,5654;6,73
55,412006;5,9382;3,9888;0,1828;7,16
55,416715;5,5807;4,7491;0,3084;7,33
55,427635;4,7373;5,2335;0,3291;7,07
55,435783;3,5945;5,2967;-0,0268;6,40
55,444748;2,3307;5,1012;-0,5371;5,63
55,453648;1,0002;4,7089;-1,1381;4,95
55,463536;0,0947;4,4164;-1,5435;4,68
55,478724;-0,6294;4,2212;-1,6549;4,58
55,482585;-1,7842;4,1681;-1,6458;4,82
55,494545;-2,3812;4,4011;-1,7662;5,31
55,500905;-2,5626;4,6942;-2,2220;5,79
55,519992;-2,8411;4,3784;-3,4823;6,27
55,528690;-2,4590;3,7810;-2,9790;5,41
55,538762;-2,0966;3,1863;-2,2680;4,44
55,547517;-1,8073;2,8753;-2,0215;3,95
55,561464;-1,5199;2,7455;-1,9457;3,69
55,566111;-1,1916;2,5982;-2,0325;3,51
55,579110;-1,0589;2,4705;-2,0778;3,40
55,584982;-1,2409;2,3248;-1,7693;3,17
55,594824;-1,6354;2,1765;-1,2692;3,00
55,603779;-2,0523;1,9812;-0,5810;2,91
55,612532;-2,3090;1,6996;0,1473;2,87
55,622688;-2,8109;1,0150;0,8810;3,12
55,631770;-3,2788;0,1461;1,2522;3,51
55,645798;-3,3906;-0,5170;1,1183;3,61
55,661889;-3,0609;-1,3454;0,4328;3,37
55,669080;-3,2693;-1,8337;0,4883;3,78
55,678496;-3,5811;-2,3501;0,5997;4,33
55,688028;-3,7272;-2,7421;0,4271;4,65
55,698099;-3,5837;-2,9638;0,1788;4,65
55,706457;-3,6236;-3,3049;0,4666;4,93
55,715675;-3,7109;-3,6275;0,9299;5,27
55,728356;-3,6548;-3,8252;1,2061;5,43
55,734344;-3,2325;-3,8941;1,3395;5,24
55,745371;-2,7636;-3,9246;1,6630;5,08
55,753518;-2,8942;-4,3802;2,1847;5,69
55,762770;-3,0819;-4,3660;2,4063;5,86
55,771369;-2,6819;-4,1340;2,4897;5,52
55,781236;-2,0514;-3,9857;2,2650;5,02
55,796518;-1,4052;-4,0911;2,0038;4,77
55,813420;0,2002;-4,7052;2,0128;5,12
55,818564;1,0000;-4,5629;2,2463;5,18
55,829087;2,3940;-3,8218;2,0678;4,96
55,837703;2,1434;-3,4932;1,6343;4,41
55,846264;2,3504;-3,0221;2,0703;4,35
55,855501;2,0023;-2,8305;2,5361;4,30
55,865168;1,9723;-2,3317;2,8168;4,15
55,880281;2,3587;-1,7834;2,1162;3,64
55,883763;2,0062;-1,6841;1,1495;2,86
55,896088;2,1255;-1,6244;0,6010;2,74
55,902797;2,8096;-1,5566;0,6757;3,28
55,915584;3,7418;-1,4442;0,9278;4,12
55,921462;4,3720;-1,4060;1,0563;4,71
55,940545;4,4862;-1,0018;1,8143;4,94
55,949553;4,2211;-0,3025;2,5350;4,93
55,964216;3,9091;0,5076;3,2019;5,08
55,967971;3,6723;1,1949;3,4856;5,20
55,984323;3,2633;1,5556;3,2297;4,85
56,000132;2,9417;1,7592;2,8479;4,46
56,000274;2,3402;1,6413;2,4488;3,76
56,005005;1,8989;1,6447;2,2336;3,36
56,015710;1,7392;1,8951;2,2967;3,45
56,024359;1,6197;2,1390;2,5017;3,67
56,033325;1,5648;2,3260;2,6514;3,86
56,047590;1,5431;2,2953;2,7415;3,89
56,051960;1,4326;2,0990;2,9327;3,88
56,063563;1,3542;1,9208;3,2520;4,01
56,071324;1,3036;1,8896;3,5889;4,26
56,089749;0,9498;2,0471;3,5831;4,23
56,098931;-0,2242;2,3429;3,1462;3,93
56,108644;-0,7118;2,8446;2,3428;3,75
56,120864;-0,7488;3,2287;1,4435;3,62
56,146015;-0,6708;3,5023;0,5324;3,61
56,161318;-0,8908;2,4507;-0,5327;2,66
56,173210;-1,3803;1,2664;-0,1843;1,88
56,183553;-1,7555;0,7506;0,0368;1,91
56,203550;-2,0826;0,6440;0,2542;2,19
56,204220;-2,2883;0,7082;0,3281;2,42
56,222204;-2,5019;0,8031;0,1274;2,63
56,222833;-2,4275;0,7466;-0,3119;2,56
56,237029;-2,2204;0,5429;-0,7295;2,40
56,239391;-1,8021;0,4841;-1,0290;2,13
56,251003;-1,4888;0,3492;-1,2483;1,97
56,257345;-1,1943;-0,0455;-1,4413;1,87
56,267117;-0,9518;-0,6096;-1,5184;1,89
56,281339;-0,7108;-1,2798;-1,6066;2,17
56,297019;-0,4711;-2,8817;-1,7905;3,43
56,304952;-0,2972;-3,4017;-1,8117;3,87
56,314578;-0,3580;-3,7844;-1,8436;4,22
56,323459;-0,4792;-4,0021;-1,9028;4,46
56,331758;-0,6387;-3,9294;-1,9879;4,45
56,349028;-0,6770;-3,7783;-2,2314;4,44
56,351092;-0,8325;-3,5287;-2,8530;4,61
56,364979;-1,1061;-3,2598;-3,3192;4,78
56,369790;-1,2888;-2,9162;-3,2963;4,59
56,380990;-1,1472;-2,5526;-2,9639;4,08
56,388892;-0,9469;-2,2890;-2,5150;3,53
56,398022;-0,7062;-1,9785;-2,2501;3,08
56,407295;-0,5719;-1,5893;-1,7478;2,43
56,420072;-0,4670;-1,1882;-1,2927;1,82
56,438071;-0,2027;-0,8271;-0,9635;1,29
56,438209;0,3812;-0,5768;-0,6214;0,93
56,453772;0,8386;-0,4838;-0,3252;1,02
56,469034;1,5670;-0,6662;0,2825;1,73
56,472509;1,6569;-0,8241;0,6869;1,97
56,484644;1,7591;-0,6310;0,7004;2,00
56,490531;1,6444;-0,6091;0,3080;1,78
56,500644;1,1391;-0,2641;0,0409;1,17
56,515936;0,4287;0,2851;-0,3129;0,60
56,519257;-0,3033;0,7908;-0,8013;1,17
56,531687;-0,9599;1,0706;-1,0586;1,79
56,538444;-1,7491;1,1214;-1,2657;2,43
56,548938;-2,3071;0,8965;-1,7899;3,05
56,557116;-1,6183;0,5041;-1,6741;2,38
56,574927;0,5232;0,2124;0,6789;0,88
56,584717;0,5918;-0,1019;1,0323;1,19
56,604879;0,6002;-0,2450;1,0475;1,23
56,605026;0,7041;-0,2639;0,5922;0,96
56,627697;0,8091;-0,1920;-0,0616;0,83
56,641418;0,5201;0,1927;-0,4080;0,69
56,652298;0,3473;0,1355;-0,2931;0,47
56,659408;0,1576;0,0655;-0,3615;0,40
56,672559;-0,1390;0,3516;-0,4257;0,57
56,688548;-0,5084;0,6430;-0,1884;0,84
56,688701;-0,4921;0,6292;-0,0329;0,80
56,703826;-0,1713;0,4002;0,0385;0,44
56,719732;-0,0092;-0,0525;-0,0811;0,10
56,724580;0,0878;0,0082;0,0627;0,11
56,735517;0,2163;0,0564;-0,0235;0,22
56,751087;0,3223;0,0244;0,1274;0,35
56,752885;0,8480;-0,0350;0,1942;0,87
56,766578;1,3337;-0,0558;-0,1221;1,34
56,771613;1,3436;-0,1466;-0,7144;1,53
56,782249;1,2388;-0,3378;-1,0261;1,64
56,790775;1,1613;-0,3203;-0,8196;1,46
56,801141;0,9054;-0,2094;-0,2061;0,95
56,808727;0,6233;-0,2021;0,3206;0,73
56,818067;0,4859;-0,2328;0,5458;0,77
56,837074;0,2021;-0,2445;0,1466;0,35
56,849666;0,2132;-0,1719;-0,1160;0,30
56,855646;0,2076;-0,0768;-0,2385;0,33
56,866725;0,1294;0,0131;-0,2328;0,27
56,874827;0,0349;0,1034;-0,1443;0,18
56,885252;0,0248;0,0976;-0,0908;0,14
56,892719;0,1260;0,0853;-0,1479;0,21
56,902400;0,2593;0,0762;-0,2779;0,39
56,917016;0,3188;0,0406;-0,2018;0,38
56,921065;0,2662;-0,0333;-0,0296;0,27
56,932658;0,1607;-0,0797;0,1081;0,21
56,940557;0,1189;-0,1367;0,1582;0,24
56,950264;0,0868;-0,1576;0,1414;0,23
56,959059;0,1008;-0,1674;0,0775;0,21
56,977584;0,0913;-0,0964;-0,0108;0,13
56,986331;0,1069;-0,0528;0,0485;0,13
57,008051;0,1064;-0,0045;0,1006;0,15
57,029733;0,0379;-0,1075;0,2822;0,30
57,029897;-0,0632;-0,1573;0,3745;0,41
57,042755;-0,1033;-0,1531;0,3882;0,43
57,053035;-0,0947;-0,0848;0,2957;0,32
57,061414;-0,0845;0,0695;0,2882;0,31
57,070651;-0,1501;0,1883;0,2507;0,35
57,084808;-0,2141;0,2592;0,2519;0,42
57,089018;-0,2428;0,2830;0,2323;0,44
57,101090;-0,2852;0,1756;0,2498;0,42
57,108502;-0,2578;0,0793;0,2424;0,36
57,123972;-0,1408;0,0200;0,2324;0,27
57,140192;0,2242;-0,0323;0,2822;0,36
57,155840;0,2899;-0,0273;0,2732;0,40
57,156020;0,3088;0,0285;0,2886;0,42
57,170896;0,3749;0,0823;0,3506;0,52
57,173335;0,4149;0,1235;0,2920;0,52
57,193329;0,4739;0,0922;0,1514;0,51
57,193948;0,5291;0,0873;-0,0118;0,54
57,207949;0,6344;0,0568;-0,1776;0,66
57,211006;0,6626;0,0235;-0,4082;0,78
57,222261;0,6777;0,0501;-0,6664;0,95
57,237090;0,7042;0,2379;-1,0617;1,30
57,239345;0,7740;0,4912;-1,5089;1,77
57,252192;0,7560;0,6347;-1,8943;2,14
57,258926;0,6547;0,6794;-2,1755;2,37
57,273130;0,5071;0,5860;-2,2445;2,37
57,291719;0,5242;0,0825;-2,1320;2,20
57,293768;0,6082;-0,2011;-2,0474;2,15
57,306833;0,6989;-0,4363;-1,9429;2,11
57,321215;0,7112;-0,6359;-1,8336;2,07
57,322762;0,7512;-0,6750;-1,9115;2,16
57,336897;0,7664;-0,5971;-2,2468;2,45
57,341626;0,8645;-0,5216;-2,7037;2,89
57,352391;0,8582;-0,5265;-3,0823;3,24
57,360741;0,8056;-0,6118;-3,1290;3,29
57,369367;0,7397;-0,7393;-2,9149;3,10
57,379118;0,6221;-0,9542;-2,7895;3,01
57,388456;0,4851;-1,0999;-2,8753;3,12
57,402683;0,3964;-1,1437;-3,0019;3,24
57,419010;0,2595;-1,1130;-3,2928;3,49
57,425649;0,3031;-1,0073;-3,3588;3,52
57,435291;0,1999;-0,9884;-3,4432;3,59
57,444629;0,0010;-1,0340;-3,4602;3,61
57,452841;-0,4519;-1,1589;-3,4753;3,69
57,469829;-1,0221;-1,1885;-3,4066;3,75
57,472534;-1,5993;-1,0850;-3,1062;3,66
57,485773;-2,1332;-0,9628;-2,3344;3,31
57,490614;-2,6240;-0,6655;-1,5543;3,12
57,501660;-2,9091;-0,3218;-0,8209;3,04
57,510026;-3,1805;0,0026;-0,3607;3,20
57,519262;-3,2576;0,3539;-0,1186;3,28
57,528346;-3,2930;0,6220;-0,0608;3,35
57,559122;-3,1049;0,7097;0,2930;3,20
57,575630;-2,6611;-0,6484;1,4754;3,11
57,591354;-2,5634;-1,6451;3,4120;4,57
57,592903;-2,2220;-1,6446;4,7763;5,52
57,606541;-1,9987;-1,8520;6,2779;6,84
57,611975;-1,7889;-1,7448;7,1047;7,53
57,622135;-1,8257;-1,3395;6,7633;7,13
57,637683;-2,0186;-0,7562;5,8109;6,20
57,640568;-2,5367;-0,8431;5,0683;5,73
57,653266;-2,8726;-1,2346;3,5905;4,76
57,659282;-3,0237;-1,4976;2,0213;3,93
57,669111;-3,4740;-1,8165;0,5210;3,95
57,687178;-3,8459;-2,7312;0,2311;4,72
57,703308;-2,4264;-2,9322;1,4455;4,07
57,706119;-0,9718;-3,0057;2,3886;3,96
57,719944;0,3469;-3,2175;2,8331;4,30
57,724880;1,3660;-3,6163;3,0113;4,90
57,735601;2,2483;-4,1549;2,9911;5,59
57,743863;3,7572;-4,5227;3,3164;6,75
57,752899;5,8219;-4,3945;4,1906;8,41
57,762950;7,3618;-4,1088;5,5779;10,11
57,770435;6,9778;-4,1553;7,2726;10,90
57,780696;3,9656;-4,8437;6,2682;8,86
57,790070;2,7654;-4,8823;2,8781;6,31
57,804431;2,7416;-4,1577;0,3445;4,99
57,820421;3,0639;-2,1527;-0,1918;3,75
57,828271;3,0831;-1,7168;0,6362;3,59
57,836960;2,9093;-1,0788;1,8562;3,62
57,846511;2,9285;-0,0325;2,9961;4,19
57,854697;3,2834;1,2905;3,5828;5,03
57,870693;4,1218;2,7367;3,4009;6,00
57,874760;5,2186;4,1645;2,7254;7,21
57,886745;6,2672;5,4645;1,9044;8,53
57,892919;6,8415;6,4447;1,0893;9,46
57,903227;6,6794;6,9665;0,6167;9,67
57,912031;5,7642;6,7269;0,4465;8,87
57,920976;4,4217;5,9073;0,4736;7,39
57,930584;3,1952;5,2554;0,7419;6,20
57,939670;2,0594;4,7461;0,7504;5,23
57,954374;0,9297;4,3654;0,4775;4,49
57,970175;-1,5772;3,6808;-0,1532;4,01
57,977624;-2,3189;3,6916;-0,4942;4,39
57,987711;-2,5402;3,9447;-0,5908;4,73
57,995322;-2,3907;4,3806;-0,8178;5,06
58,004780;-2,2611;4,7172;-1,2112;5,37
58,013721;-1,9230;4,8613;-1,6374;5,48
58,023743;-2,4482;4,6825;-1,7787;5,58
58,037051;-2,7386;4,3619;-1,9099;5,49
58,042877;-2,3995;4,0159;-1,8766;5,04
58,053751;-2,0817;3,4974;-1,6418;4,39
58,061638;-1,8053;2,9996;-1,1507;3,69
58,070958;-1,5365;2,4725;-0,7084;3,00
58,080672;-1,2380;2,0854;-0,6727;2,52
58,098450;-0,5252;1,9188;-0,8495;2,16
58,107729;-0,4122;1,4425;-0,5022;1,58
58,121644;-0,9319;0,6219;0,0805;1,12
58,126334;-1,9417;-0,1563;0,5365;2,02
58,137374;-2,9976;-0,6815;0,5624;3,13
58,145899;-4,1193;-1,2979;0,1265;4,32
58,154617;-5,1142;-2,0138;-0,1983;5,50
58,164507;-5,6655;-2,7973;-0,4787;6,34
58,184326;-5,7814;-3,3200;-0,4690;6,68
58,184447;-4,8317;-3,2927;0,1935;5,85
58,203422;-3,8585;-3,2572;1,0849;5,16
58,203753;-3,2244;-3,2738;1,5123;4,84
58,210442;-2,5996;-3,0115;1,1908;4,15
58,220676;-2,2077;-2,6392;0,8017;3,53
58,229724;-2,1423;-2,5359;0,7109;3,40
58,247558;-2,0226;-2,4646;0,6059;3,25
58,256877;-1,9608;-2,5715;0,7098;3,31
58,275443;-2,0590;-2,9659;1,0063;3,75
58,276030;-1,8389;-3,4853;1,1826;4,11
58,291715;-1,1232;-4,1063;1,4395;4,49
58,294216;-0,1601;-4,7681;1,8919;5,13
58,307374;0,3258;-5,2373;2,2834;5,72
58,313226;0,6979;-5,2037;2,3295;5,74
58,322993;0,9535;-4,9000;2,1446;5,43
58,331480;1,1223;-4,4987;1,8967;5,01
58,341441;1,2441;-4,4169;1,9741;5,00
58,354346;0,8766;-4,0697;2,1651;4,69
58,360067;1,1447;-3,3013;2,1900;4,12
58,371272;1,1935;-2,5268;2,2553;3,59
58,379171;1,6995;-1,9193;2,2124;3,39
58,397906;2,7412;-1,4700;2,3263;3,88
58,406329;2,5408;-1,7193;2,4830;3,95
58,416880;2,1180;-2,0218;2,4422;3,81
58,429049;1,8995;-2,1402;2,2658;3,65
58,446594;1,7428;-2,2183;1,9363;3,42
58,446735;1,6887;-2,1502;1,6865;3,21
58,462367;1,6082;-1,9507;1,5126;2,95
58,462639;1,5724;-1,5454;1,4142;2,62
58,477730;1,6403;-0,8844;1,4013;2,33
58,481702;1,8244;0,2052;1,9227;2,66
58,493080;1,8489;1,4407;3,1235;3,91
58,508078;1,8256;2,5970;4,3771;5,41
58,509549;1,8586;3,4364;5,3355;6,61
58,523651;1,7650;3,7518;5,6774;7,03
58,539133;1,3527;3,3060;3,8824;5,28
58,547436;1,0934;2,9073;2,6139;4,06
58,556240;1,0484;2,5942;1,5046;3,18
58,565787;1,1574;2,5264;0,6882;2,86
58,574135;1,2596;2,6832;0,4028;2,99
58,590546;1,4120;2,9218;0,3402;3,26
58,593086;1,4098;3,0223;0,4666;3,37
58,606392;1,2312;3,0238;0,4854;3,30
58,611974;0,9489;2,8730;0,3251;3,04
58,622327;0,9594;2,8214;0,0216;2,98
58,631398;1,0460;2,7260;-0,4888;2,96
58,640645;1,1253;2,5649;-0,9119;2,95
58,650010;0,9226;2,4977;-1,5011;3,06
58,659127;0,7368;2,2521;-1,7024;2,92
58,672400;0,7160;2,0295;-1,5558;2,66
58,690310;0,8802;1,2311;-0,8395;1,73
58,696372;0,8524;0,7750;-0,4321;1,23
58,707229;0,9368;0,2869;-0,3381;1,04
58,715202;1,1908;-0,2186;-0,4165;1,28
58,726969;1,2554;-0,6035;-0,3593;1,44
58,733293;1,2550;-0,9381;-0,4188;1,62
58,743060;1,1660;-1,2424;-0,8627;1,91
58,758121;1,1002;-1,6112;-1,5911;2,52
58,761982;1,0196;-1,8429;-2,2339;3,07
58,773693;0,9317;-2,0485;-2,7350;3,54
58,780955;0,9322;-2,2471;-3,0095;3,87
58,791143;0,6681;-2,4756;-2,8569;3,84
58,800223;0,4485;-2,5142;-2,5787;3,63
58,824747;0,0603;-2,0950;-2,1003;2,97
58,827796;-0,0777;-2,0840;-2,0397;2,92
58,840858;-0,0529;-2,1404;-2,1136;3,01
58,846071;-0,0587;-2,1420;-1,8439;2,83
58,856590;-0,2447;-2,1260;-1,2902;2,50
58,865189;-0,5943;-2,1110;-0,8744;2,36
58,873948;-1,0376;-2,1918;-0,7831;2,55
58,883633;-1,4246;-2,1018;-0,5493;2,60
58,892039;-1,8434;-1,8507;-0,4516;2,65
58,908293;-2,1153;-1,5485;-0,9361;2,78
58,911175;-2,2595;-1,3097;-1,7940;3,17
58,923163;-2,3486;-1,2449;-2,2697;3,50
58,930078;-2,4115;-1,0572;-2,3200;3,51
58,940507;-2,0358;-0,9070;-2,1457;3,09
58,958112;-0,9972;-0,4957;-1,2365;1,66
58,966928;-0,8226;-0,3751;-0,6599;1,12
58,976495;-0,6791;-0,2825;-0,2756;0,79
58,992425;-0,4908;-0,1310;0,0987;0,52
58,995185;-0,2535;0,1505;0,5468;0,62
59,008275;-0,0324;0,4136;0,6265;0,75
59,014048;0,0491;0,4792;0,4936;0,69
59,023437;0,0162;0,4339;0,1369;0,46
59,033153;-0,0370;0,3160;-0,2811;0,42
59,042417;-0,0504;0,1901;-0,6447;0,67
59,051080;-0,1855;0,1647;-1,0836;1,11
59,060797;-0,4996;0,3695;-1,3127;1,45
59,073645;-0,7485;0,5949;-1,1500;1,50
59,079400;-0,8231;0,7083;-0,6751;1,28
59,090966;-0,8525;0,6588;-0,2464;1,11
59,099563;-0,8349;0,4708;-0,0878;0,96
59,117454;-0,9852;-0,0150;-0,5215;1,11
59,126112;-0,9273;-0,1740;-0,4769;1,06
59,135998;-0,7954;-0,1962;-0,4393;0,93
59,147570;-0,5558;-0,1622;-0,0875;0,59
59,173054;-0,2984;-0,1068;0,1740;0,36
59,189117;0,1782;0,0293;0,2498;0,31
59,204099;0,3505;0,0314;0,1292;0,37
59,204240;0,5188;-0,0344;-0,0012;0,52
59,224798;0,7240;-0,2463;-0,0966;0,77
59,228930;0,7999;-0,4100;-0,0829;0,90
59,246489;0,6455;-0,5860;-0,0211;0,87
59,247374;0,4597;-0,4497;-0,1998;0,67
59,261647;0,1586;-0,2095;-0,3247;0,42
59,266398;-0,1136;0,0636;-0,1244;0,18
59,276491;-0,2752;0,2642;0,3094;0,49
59,285122;-0,4295;0,3375;0,5744;0,79
59,294483;-0,4333;0,2361;0,4043;0,64
59,309197;-0,2443;0,0167;-0,0785;0,26
59,314247;-0,0826;-0,2283;-0,3773;0,45
59,332365;0,0540;-0,3198;-0,2379;0,40
59,348115;0,1855;-0,1323;0,4889;0,54
59,350339;0,2713;0,0277;0,6671;0,72
59,362631;0,3379;0,1301;0,5761;0,68
59,368973;0,3717;0,1428;0,3055;0,50
59,378500;0,3548;0,0398;0,1375;0,38
59,393937;0,2637;-0,0199;0,1600;0,31
59,396666;0,1299;-0,0556;0,2101;0,25
59,409387;0,0751;-0,0208;0,2799;0,29
59,415696;0,0118;0,0736;0,3134;0,32
59,425309;0,0025;0,1464;0,3542;0,38
59,434986;0,0038;0,1366;0,4455;0,47
59,443670;-0,0453;0,0337;0,5108;0,51
59,462700;-0,1883;-0,1495;0,3808;0,45
59,475326;-0,2348;-0,1549;0,2376;0,37
59,481391;-0,1958;-0,1723;0,0221;0,26
59,491506;-0,1074;-0,1503;-0,1421;0,23
59,500382;-0,0559;-0,1415;-0,1596;0,22
59,509364;-0,0241;-0,1357;0,0500;0,15
59,519132;0,1168;-0,0888;0,1914;0,24
59,527749;0,2208;-0,0474;0,2274;0,32
59,541868;0,2270;-0,0360;0,3311;0,40
59,546638;0,2304;-0,0071;0,3876;0,45
59,559758;0,2100;0,0073;0,3564;0,41
59,565315;0,1641;0,0355;0,3330;0,37
59,575455;0,1273;0,0728;0,3315;0,36
59,584432;0,1481;0,0905;0,1853;0,25
59,593075;0,1834;-0,0179;-0,1229;0,22
59,603246;0,1508;-0,1515;-0,2543;0,33
59,626452;0,0262;-0,2477;0,1084;0,27
59,630803;-0,0056;-0,1868;0,1613;0,25
59,642333;0,0167;-0,0729;0,0794;0,11
59,650117;0,1006;0,0613;0,1284;0,17
59,659505;0,1240;0,1474;0,2378;0,31
59,668254;0,0969;0,1426;0,1934;0,26
59,677451;0,0720;0,0895;0,0980;0,15
59,687045;0,0911;0,0314;0,0893;0,13
59,695619;0,1367;-0,0774;0,0607;0,17
59,709084;0,1381;-0,1738;-0,0348;0,22
59,714866;0,0906;-0,1601;0,0471;0,19
59,725651;0,0922;-0,0466;0,0996;0,14
59,734091;0,0006;0,0168;0,0771;0,08
59,743307;-0,0859;0,0121;0,1542;0,18
59,761887;-0,0834;-0,0533;0,2731;0,29
59,770081;-0,0394;-0,0452;0,2115;0,22
59,780383;-0,0451;-0,0573;0,0419;0,08
59,794744;-0,0460;-0,0492;-0,0785;0,10
59,798795;-0,0195;-0,0248;-0,0535;0,06
59,810833;-0,0224;-0,0362;0,0242;0,05
59,818226;-0,0510;-0,0603;0,1000;0,13
59,827195;-0,0366;-0,0547;0,1175;0,13
59,836939;0,0165;-0,0622;0,0286;0,07
59,845322;0,1132;-0,0671;0,0328;0,14
59,854651;0,1940;-0,0296;0,1217;0,23
59,864426;0,2692;0,0673;0,1953;0,34
59,876957;0,3475;0,1331;0,1242;0,39
59,883618;0,4387;0,1707;0,0603;0,47
59,894443;0,4845;0,1394;-0,0226;0,50
59,913802;0,4615;-0,0334;-0,0358;0,46
59,920558;0,4442;-0,1001;-0,0852;0,46
59,931720;0,4684;-0,1090;-0,3005;0,57
59,948606;0,5435;-0,0411;-0,4921;0,73
59,948750;0,5950;0,1010;-0,5118;0,79
59,963558;0,6734;0,2222;-0,4574;0,84
59,966923;0,8076;0,2921;-0,4634;0,98
59,979207;0,9805;0,3330;-0,5504;1,17
59,985857;1,0984;0,3123;-0,8016;1,40
59,994735;1,1504;0,2663;-1,1185;1,63
60,011313;1,1304;0,2001;-1,2430;1,69
60,012996;1,1121;0,1625;-1,3705;1,77
60,027941;1,0661;0,1236;-1,4811;1,83
60,043882;0,7823;0,2156;-1,9381;2,10
60,051768;0,6672;0,1501;-2,2283;2,33
60,060904;0,4619;-0,0350;-2,3290;2,37
60,070175;0,2880;-0,1635;-2,2625;2,29
60,079351;0,0594;-0,2681;-2,4186;2,43
60,088546;-0,0483;-0,2888;-3,0817;3,10
60,097978;0,0020;-0,3667;-3,9052;3,92
60,111887;0,1370;-0,5951;-4,5024;4,54
60,116628;0,2328;-0,9501;-4,6287;4,73
60,127503;0,2972;-1,4049;-4,4024;4,63
60,136027;0,3911;-1,7565;-4,0726;4,45
60,144695;0,4062;-1,9431;-3,7852;4,27
60,154460;0,4345;-2,1207;-3,5318;4,14
60,163149;0,4380;-2,1917;-3,4712;4,13
60,182810;0,9583;-1,6521;-3,7854;4,24
60,194092;1,2139;-1,2736;-3,9572;4,33
60,200826;1,0256;-1,1160;-4,1550;4,42
60,211599;0,2324;-1,2004;-4,2508;4,42
60,219804;-0,8804;-1,4082;-4,3115;4,62
60,233490;-1,6801;-1,3755;-4,2414;4,76
60,237982;-2,1900;0,1425;-4,4182;4,93
60,251301;-2,9384;2,0644;-2,9469;4,65
60,265680;-3,9746;2,3119;-0,1794;4,60
60,266240;-4,5274;2,0761;1,4153;5,18
60,280756;-4,0005;2,0717;1,8973;4,89
60,285197;-2,7896;2,0200;2,6030;4,32
60,295724;-2,0497;1,3191;4,0783;4,75
60,304118;-2,1299;0,1548;5,8138;6,19
60,322764;-2,3171;0,2242;8,6002;8,91
60,330846;-2,7894;0,7092;10,0607;10,46
60,346009;-2,8727;0,6463;9,3102;9,76
60,350140;-2,6808;-0,0293;6,8316;7,34
60,369260;-2,9046;-1,2280;4,6058;5,58
60,370938;-3,7165;-2,4380;2,9402;5,33
60,388505;-4,6235;-3,3474;1,7737;5,98
60,388657;-5,1583;-3,8105;1,6197;6,61
60,396479;-5,3627;-4,6345;1,7111;7,29
60,405946;-5,3812;-5,6923;1,4810;7,97
60,415516;-4,2125;-6,5429;1,2109;7,88
60,432520;-1,8964;-7,0839;1,1908;7,43
60,434262;0,2983;-7,4455;1,7013;7,64
60,448125;1,9467;-7,5985;2,5668;8,25
60,453058;3,0636;-7,3353;3,2951;8,61
60,463495;4,3006;-6,4026;3,8915;8,64
60,481009;9,0814;-3,3788;5,2691;11,03
60,502382;10,2770;-2,2629;5,0241;11,66
60,502505;10,0734;-1,6672;3,7053;10,86
60,520292;8,5987;-1,3189;1,8327;8,89
60,520460;7,2382;-0,6923;0,5741;7,29
60,535884;6,2677;0,7963;0,3556;6,33
60,537006;5,1880;2,4453;0,6926;5,78
60,551364;4,5165;3,9376;1,2691;6,12
60,555963;4,1405;4,9623;1,3299;6,60
60,566142;3,7493;5,2566;0,9130;6,52
60,573599;3,4756;5,0694;0,5136;6,17
