# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2025-11-04 17:57:36.100
time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
15,737607;0,5255;1,4017;-0,5417;1,59
15,757180;1,0985;2,1369;-1,1317;2,66
15,757323;0,3401;2,7305;-2,1957;3,52
15,763214;-2,1261;1,8608;-1,0909;3,03
15,774930;-3,0303;0,2681;0,4292;3,07
15,790207;-1,5046;0,1447;1,2043;1,93
15,791138;0,6511;0,9069;-0,1115;1,12
15,806663;0,0399;0,7323;-0,6294;0,97
15,809662;-0,3914;0,7832;-0,7983;1,18
15,826952;0,1094;0,9112;-2,7619;2,91
15,843199;-0,0095;-0,0281;-1,0109;1,01
15,854425;1,6671;-0,0879;0,2859;1,69
15,854721;0,6295;-0,2029;1,7719;1,89
15,868053;-0,1263;-0,3554;2,6313;2,66
15,868352;-0,0913;-0,4254;1,9692;2,02
15,878098;0,1389;-0,9113;1,5626;1,81
15,891809;1,0090;-0,9514;1,6676;2,17
15,917184;-0,0719;-0,2146;0,6437;0,68
15,944789;0,9175;0,3595;-2,2314;2,44
15,947710;0,5457;-0,6690;-0,6226;1,06
15,983729;1,3912;-1,0323;0,4875;1,80
15,998217;0,4290;-1,2720;0,0453;1,34
16,028824;0,8411;-1,0956;-1,2865;1,89
16,044108;0,0930;-1,3981;3,3507;3,63
16,074006;1,4415;-1,1071;-2,6973;3,25
16,104609;-0,0847;-0,6933;1,1461;1,34
16,123843;0,0069;-1,1294;-0,4723;1,22
16,153383;2,3953;-0,4761;1,1232;2,69
16,190424;0,6332;-1,0464;-2,5144;2,80
16,219285;-0,1711;-0,5821;-1,0019;1,17
16,219430;-0,5932;-0,4011;-0,4865;0,87
16,220821;0,3100;-0,4406;-1,3111;1,42
16,247879;0,6355;-0,2381;-1,7665;1,89
16,248159;1,1667;-0,1934;-1,1256;1,63
16,258649;1,8073;-1,8303;1,4250;2,94
16,280182;1,4848;-2,1044;1,0502;2,78
16,280840;0,7176;-2,2254;0,7911;2,47
16,286378;-0,1799;-2,7376;2,1871;3,51
16,297234;-0,0345;-1,9448;1,4536;2,43
16,308421;1,0028;-1,0168;-0,3402;1,47
16,331877;1,4276;-0,7015;-1,8596;2,45
16,347408;1,0587;-1,1094;-0,9928;1,83
16,361267;-0,1997;-0,8832;-0,1832;0,92
16,370889;-0,7212;-0,5250;0,0755;0,90
16,388875;-0,9664;-0,2310;1,4370;1,75
16,389009;-0,3284;-0,3213;2,4057;2,45
16,405259;0,5577;-0,3597;2,2512;2,35
16,408375;0,7357;-0,4497;1,0791;1,38
16,422072;0,4586;-0,9938;-0,4446;1,18
16,426665;0,3781;-0,8993;-1,3768;1,69
16,437475;0,2796;-0,3443;-2,6086;2,65
16,445097;-0,1417;-0,4309;-2,7166;2,75
16,456116;-0,4453;-0,3388;-1,6792;1,77
16,471328;-0,6019;-0,4310;-0,0784;0,74
16,473344;-0,6946;-0,3664;1,8168;1,98
16,487784;-0,3920;-0,2118;3,0507;3,08
16,491976;0,1584;-0,4453;3,4581;3,49
16,515061;0,2149;-0,3499;2,5384;2,57
16,515274;0,5428;-0,4297;0,4505;0,83
16,528246;0,8396;-0,3865;-1,9644;2,17
16,543569;0,1605;-0,6396;-3,1056;3,17
16,548047;0,1896;-0,3753;-0,3688;0,56
16,556623;-0,4625;-0,8103;2,3098;2,49
16,572117;-0,4791;-1,0160;3,5422;3,72
16,575930;-0,2958;-0,7230;3,6723;3,75
16,587369;-0,4950;-0,5941;2,6750;2,78
16,594835;-0,2620;-0,5821;1,3981;1,54
16,609997;-0,3749;-0,3020;-0,0579;0,48
16,614172;-0,5815;-0,6101;-1,5254;1,74
16,626178;-0,6927;-0,7625;-2,0220;2,27
16,638351;-0,5554;-0,6051;-1,2731;1,52
16,662222;-0,1277;-0,1686;0,3343;0,40
16,662344;-0,8698;-0,2741;0,7343;1,17
16,678486;-1,2420;-0,4618;1,1043;1,72
16,679099;-1,0072;-0,5678;0,9692;1,51
16,694343;-0,7100;-0,5121;0,4791;1,00
16,697513;-0,6743;-0,2061;0,0456;0,71
16,712562;-0,9285;0,1811;-0,1482;0,96
16,731799;-1,0064;0,4953;-0,4651;1,21
16,731947;-0,7956;1,1888;-0,5929;1,55
16,736359;-0,7888;1,2108;-0,3754;1,49
16,744663;-0,9131;0,6693;-0,2745;1,16
16,753522;-0,9825;0,2907;-0,1512;1,04
16,763211;-0,9911;0,1460;-0,0958;1,01
16,772451;-0,9295;0,0378;-0,3453;0,99
16,787987;-0,8746;0,0187;-0,8442;1,22
16,805605;-0,8034;0,4677;-0,4331;1,03
16,810105;-0,8916;0,4079;0,0028;0,98
16,824011;-1,1166;0,0302;0,3527;1,17
16,828389;-1,1689;-0,0765;0,6134;1,32
16,843035;-0,9773;0,0657;0,7162;1,21
16,847023;-0,7889;0,1137;0,7444;1,09
16,858967;-0,7195;0,0321;0,4147;0,83
16,875128;-0,7952;-0,0022;-0,0161;0,80
16,875281;-0,7812;0,0490;-0,1779;0,80
16,888890;-0,7502;0,0943;-0,2586;0,80
16,893724;-0,6325;0,1872;-0,3860;0,76
16,906135;-0,5050;0,2333;-0,3536;0,66
16,912175;-0,4051;0,4881;-0,6366;0,90
16,932469;-0,8177;0,3205;-0,2700;0,92
16,940628;-0,8309;-0,0302;0,3559;0,90
16,954924;-0,6601;-0,2756;0,7258;1,02
16,959180;-0,6134;-0,1472;0,0025;0,63
16,980507;-0,3175;0,2490;-0,3627;0,54
16,980618;-0,1020;0,1562;-0,0776;0,20
16,996495;-0,1974;-0,1292;0,0941;0,25
16,996637;0,0352;-0,0619;0,1459;0,16
17,008085;0,2030;0,3556;-0,0409;0,41
17,024835;0,2056;0,6743;0,0696;0,71
17,025429;0,0341;0,6368;0,4361;0,77
