# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2025-11-04 17:58:24.899
time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
22,414364;0,7395;-0,3193;4,7690;4,84
22,424809;1,2023;-0,0777;4,7532;4,90
22,442270;1,2703;0,7449;4,7334;4,96
22,451903;0,8239;0,9232;4,7210;4,88
22,461004;0,5639;1,1118;4,7423;4,90
22,475444;0,4637;1,1139;4,7077;4,86
22,478730;0,5611;1,0919;4,5883;4,75
22,492153;0,8097;0,9802;4,5153;4,69
22,498546;0,9712;0,6600;4,5135;4,66
22,508321;1,1366;0,4171;4,6043;4,76
22,517015;1,1523;0,5291;4,6946;4,86
22,526474;1,0097;0,6461;4,4958;4,65
22,535557;0,7573;0,6465;4,3339;4,45
22,545062;0,4761;0,6194;4,1729;4,25
22,558460;0,3155;0,4857;3,7785;3,82
22,575717;0,0617;0,0433;3,3311;3,33
22,582409;-0,0553;-0,1543;3,1792;3,18
22,592498;-0,8187;-0,5148;2,9307;3,09
22,601611;-0,4326;-0,4611;2,6264;2,70
22,610428;-0,5116;-0,6491;2,2964;2,44
22,626264;-0,5560;-1,0321;1,3809;1,81
22,628853;-0,4002;-1,4882;1,0559;1,87
22,642494;-0,4944;-1,8981;0,9743;2,19
22,647689;-0,8640;-2,3164;0,7783;2,59
22,659244;-1,0372;-2,5654;0,4803;2,81
22,666385;-1,0598;-2,6096;0,0205;2,82
22,676263;-0,6962;-2,3931;-0,3474;2,52
22,684597;-0,4913;-2,2308;-0,3904;2,32
22,694846;-0,4415;-2,1511;-0,2720;2,21
22,708832;-0,4313;-2,0855;-0,1597;2,14
22,726711;-0,8557;-2,1214;0,5271;2,35
22,731887;-0,9864;-2,1568;1,4283;2,77
22,742622;-0,6583;-1,9795;2,8634;3,54
22,751128;-0,5407;-2,0869;3,3629;3,99
22,759892;-0,7890;-2,7444;2,2869;3,66
22,769403;-0,8898;-3,1274;2,0083;3,82
22,778602;-1,0470;-3,6084;1,3619;4,00
22,792639;-1,1700;-3,6542;0,4395;3,86
22,796417;-1,0291;-3,4279;-0,4231;3,60
22,809229;-0,8340;-2,9936;-0,5083;3,15
22,816662;-0,7266;-2,1875;-1,1053;2,56
22,826461;-0,9013;-1,6386;-1,8021;2,60
22,834558;-1,2196;-1,5371;-2,0376;2,83
22,853715;-2,1674;-2,0895;-1,5440;3,38
22,862806;-2,3780;-2,6171;-1,0974;3,70
22,879889;-2,5455;-3,0338;-0,6379;4,01
22,880584;-2,3653;-3,3091;-0,2502;4,08
22,897308;-1,5468;-3,2826;-0,0337;3,63
22,900164;-0,4638;-3,1854;-0,3871;3,24
22,912609;0,7349;-3,1007;-1,3422;3,46
22,918660;1,4648;-3,2787;-2,1375;4,18
22,929127;2,0234;-3,3109;-2,6355;4,69
22,943134;2,9232;-3,1414;-3,0986;5,29
22,959422;3,8839;-2,6802;-3,6655;5,98
22,959704;4,0927;-1,9669;-3,5810;5,78
22,976297;3,3212;-1,0896;-3,0451;4,64
22,976696;2,1422;0,0283;-2,3571;3,19
22,995353;1,0097;1,2054;-1,6969;2,31
22,995826;-0,0188;1,8825;-1,0504;2,16
23,016750;-0,7828;2,0592;-0,3157;2,23
23,016890;-1,3268;1,9202;0,4798;2,38
23,032933;-1,6970;1,5475;1,0058;2,51
23,048842;-1,8664;0,6753;0,2020;2,00
23,049552;-1,3072;0,4178;-0,5820;1,49
23,063890;-0,7614;0,4107;-1,1062;1,40
23,068714;-0,2754;0,3496;-1,6094;1,67
23,079526;0,2763;0,1743;-1,7567;1,79
23,087553;0,7834;0,1266;-1,3814;1,59
23,096189;1,2034;0,1083;-0,7669;1,43
23,111067;1,5047;0,0824;-0,2757;1,53
23,114840;1,6133;0,0109;0,0131;1,61
23,126839;1,5801;-0,0966;0,1538;1,59
23,134331;1,2748;-0,1888;0,1253;1,29
23,144290;0,8161;-0,2552;0,1313;0,87
23,161982;0,0624;-0,2850;0,2859;0,41
23,170922;-0,1249;-0,1894;0,3402;0,41
23,180338;-0,2925;-0,0452;0,1990;0,36
23,194428;-0,4249;0,1079;0,0864;0,45
23,199121;-0,4820;0,2341;0,1087;0,55
23,210750;-0,4333;0,2759;0,1203;0,53
23,218250;-0,3288;0,1775;0,0715;0,38
23,227485;-0,3157;0,0429;0,0940;0,33
23,236541;-0,3180;-0,0738;0,0506;0,33
23,245711;-0,2269;-0,0473;0,0296;0,23
23,260624;-0,0805;-0,0066;-0,0231;0,08
23,264342;-0,0001;-0,0173;-0,1543;0,16
23,277322;0,1080;-0,0792;-0,1420;0,20
23,294285;0,2633;-0,2517;-0,2289;0,43
23,301791;0,3972;-0,3204;-0,1728;0,54
23,311389;0,4092;-0,3803;-0,0674;0,56
23,320514;0,3545;-0,3800;0,0827;0,53
23,330026;0,2706;-0,2326;0,2894;0,46
23,345345;0,1546;-0,1080;0,3699;0,42
23,348936;0,0299;-0,0421;0,2705;0,28
23,361971;-0,0330;0,0140;0,2126;0,22
23,367275;-0,0787;0,1509;0,1710;0,24
23,378454;-0,1307;0,2775;0,1223;0,33
23,385968;-0,1990;0,2962;0,1398;0,38
23,394927;-0,2100;0,2443;0,1885;0,37
23,404993;-0,1413;0,1577;0,2830;0,35
23,428908;0,0586;0,0255;0,4483;0,45
23,432291;0,1069;0,0932;0,5006;0,52
23,445263;0,0323;0,1535;0,5349;0,56
23,451627;-0,0902;0,1887;0,4063;0,46
23,461414;-0,1700;0,1881;0,3318;0,42
23,470326;-0,1859;0,1136;0,4191;0,47
23,479397;-0,1810;0,0371;0,4647;0,50
23,489140;-0,1264;-0,0428;0,5051;0,52
23,501071;-0,1151;-0,0532;0,4674;0,48
23,517701;-0,1133;-0,0815;0,3583;0,38
23,520747;-0,1023;-0,1098;0,2573;0,30
23,534026;-0,1608;-0,0842;0,2625;0,32
23,539030;-0,1789;-0,0777;0,3497;0,40
23,550353;-0,1719;-0,1056;0,4062;0,45
23,554333;-0,1296;-0,0977;0,4564;0,48
23,565407;-0,0662;-0,0571;0,3885;0,40
23,585223;-0,0424;0,0275;0,2672;0,27
23,585357;-0,0259;0,0706;0,2070;0,22
23,601436;-0,0345;0,0353;0,2778;0,28
23,617068;-0,0491;-0,0379;0,4206;0,43
23,619478;-0,0069;-0,0536;0,2852;0,29
23,632777;0,0206;-0,0573;0,1749;0,19
23,637797;0,0137;-0,0128;0,1905;0,19
23,648307;0,0174;0,0887;0,2522;0,27
23,664737;0,0597;0,1297;0,3649;0,39
23,666678;0,1057;0,1477;0,4334;0,47
23,681089;0,0706;0,1679;0,3279;0,38
23,684911;0,0252;0,1889;0,2408;0,31
23,697086;-0,0228;0,2026;0,2965;0,36
23,713554;-0,1068;0,0521;0,1266;0,17
23,722349;-0,1991;-0,0099;0,1483;0,25
23,731625;-0,2874;-0,0274;0,2563;0,39
23,745725;-0,2930;-0,0140;0,3984;0,49
23,749996;-0,2479;-0,0137;0,4088;0,48
23,762648;-0,2022;-0,0111;0,2505;0,32
23,769148;-0,1561;0,0219;0,1119;0,19
23,779458;-0,0802;0,0239;0,0731;0,11
23,787795;-0,0021;0,0435;0,1103;0,12
23,796771;0,0595;0,0145;0,1725;0,18
23,806517;0,0892;-0,0211;0,2345;0,25
23,815893;0,0665;-0,0525;0,3263;0,34
23,830349;0,0121;-0,0574;0,4038;0,41
23,834548;0,0068;-0,0635;0,3438;0,35
23,846658;-0,0171;-0,0707;0,1696;0,18
23,863318;-0,0902;-0,0736;0,0739;0,14
23,872361;-0,0759;-0,0254;0,1056;0,13
23,881360;-0,0418;-0,0003;0,1327;0,14
23,896991;-0,0288;0,0621;0,1719;0,19
23,899868;-0,0526;0,0870;0,3003;0,32
23,912914;-0,0337;0,0774;0,3666;0,38
23,917482;-0,0068;0,0550;0,2403;0,25
23,929590;0,0095;0,0400;0,1148;0,12
23,937077;0,0256;0,0358;0,0487;0,07
23,951599;0,0002;0,0375;-0,0119;0,04
23,955848;-0,0355;0,0440;-0,0152;0,06
23,965267;-0,0564;0,0421;0,0592;0,09
23,980245;-0,0216;0,0250;0,1088;0,11
24,002935;-0,0014;-0,0153;0,2309;0,23
24,003077;0,0276;0,0250;0,2910;0,29
24,021294;0,0233;0,0470;0,1835;0,19
24,021866;-0,0054;0,0427;-0,0062;0,04
24,037253;-0,0374;0,0279;-0,0889;0,10
24,039784;-0,0645;0,0181;-0,0036;0,07
24,053178;-0,0970;-0,0280;0,1989;0,22
24,068707;-0,1549;-0,0357;0,3386;0,37
24,068846;-0,1789;-0,0432;0,3803;0,42
24,084158;-0,1471;-0,0036;0,2461;0,29
24,086942;-0,1086;0,0059;0,0651;0,13
24,099989;-0,1330;0,0129;0,0306;0,14
24,105644;-0,1345;0,0280;0,0354;0,14
24,116886;-0,1168;0,0240;0,0775;0,14
24,133608;-0,0538;0,0300;0,2015;0,21
24,155050;-0,0029;0,0447;0,2009;0,21
24,171861;0,0822;0,0700;0,0760;0,13
24,188212;0,0100;0,0340;0,1449;0,15
24,189641;-0,0148;-0,0206;0,0132;0,03
24,204021;-0,0342;-0,0249;0,0160;0,05
24,219358;-0,0258;-0,0234;0,0482;0,06
24,219489;0,0132;-0,0171;0,0667;0,07
24,235553;0,0588;0,0007;0,0865;0,10
24,236142;0,0859;0,0241;0,0973;0,13
24,251764;0,0912;0,0460;0,0196;0,10
24,254815;0,1138;0,0852;0,0092;0,14
24,267225;0,0500;0,0743;0,0595;0,11
24,283505;0,0007;-0,0411;0,0152;0,04
24,299759;-0,0012;-0,0581;0,0332;0,07
24,301551;0,0548;-0,0772;0,0408;0,10
24,315828;0,0588;-0,0842;0,0353;0,11
24,320033;0,0546;-0,0310;0,0955;0,11
24,332848;0,0318;0,0319;0,0924;0,10
24,338956;0,0470;0,0513;-0,0185;0,07
24,349326;0,0527;0,0657;-0,0995;0,13
24,357302;0,0490;0,0716;-0,0737;0,11
24,366995;0,0209;0,0539;-0,0126;0,06
24,382082;0,0079;0,0564;0,0141;0,06
24,385744;0,0215;0,0660;-0,0184;0,07
24,398493;0,0814;0,1271;-0,0906;0,18
24,405476;0,2043;0,1778;-0,1920;0,33
24,415090;0,2984;0,2419;-0,3600;0,53
24,432513;0,3616;0,2658;-0,5065;0,68
24,441763;0,3510;0,2795;-0,5128;0,68
24,451153;0,3237;0,3096;-0,6116;0,76
24,465110;0,2575;0,3535;-0,7048;0,83
24,469502;0,1767;0,3709;-0,7829;0,88
24,481665;0,1442;0,3847;-0,8220;0,92
24,489100;0,1665;0,3443;-0,9771;1,05
24,498217;0,2095;0,2544;-1,1509;1,20
24,507532;0,2913;0,1568;-1,3647;1,40
24,516594;0,3383;0,0767;-1,5941;1,63
24,525638;0,3349;-0,0062;-1,8194;1,85
24,535202;0,3330;-0,0518;-2,0201;2,05
24,549452;0,3249;-0,0690;-2,1118;2,14
24,565213;0,1926;-0,1161;-2,0617;2,07
24,573181;0,1172;-0,1909;-1,9868;2,00
24,582488;0,0508;-0,3166;-1,8815;1,91
24,591715;-0,0194;-0,5049;-1,8195;1,89
24,600651;-0,0993;-0,7490;-1,7623;1,92
24,615551;-0,1153;-1,0440;-1,6805;1,98
24,619356;-0,0517;-1,4794;-1,5983;2,18
24,633376;0,2209;-1,8730;-1,5621;2,45
24,637746;0,5373;-2,1576;-1,6250;2,75
24,649564;1,0326;-2,4122;-1,7533;3,16
24,656705;1,3212;-2,6135;-2,0894;3,60
24,666011;1,4172;-2,8104;-2,5509;4,05
24,675720;1,4004;-3,1316;-2,8210;4,44
24,684698;1,2060;-3,6755;-2,9014;4,84
24,699720;0,7905;-4,2330;-3,0353;5,27
24,716006;0,0164;-5,2658;-3,6348;6,40
24,722039;-0,4250;-5,3658;-4,2617;6,87
24,733103;-0,8225;-4,9123;-5,1824;7,19
24,740470;-1,1053;-4,5044;-5,0467;6,85
24,750349;-1,2844;-4,0430;-4,0692;5,88
24,759573;-1,1130;-3,1869;-2,7790;4,37
24,768868;-0,7461;-1,9236;-1,3341;2,46
24,786806;0,0659;0,3629;1,4181;1,47
24,787826;0,9725;3,2424;6,9047;7,69
24,802789;0,7774;3,8812;12,2410;12,87
24,806578;-0,3571;2,3530;12,3376;12,57
24,818838;-0,4015;1,2982;8,7234;8,83
24,824950;0,0636;0,6341;4,8419;4,88
24,835291;0,3632;0,1073;2,3121;2,34
24,851552;0,5586;-0,2849;0,8940;1,09
24,867868;0,6472;-0,8678;-0,6710;1,27
24,871212;0,4877;-1,2824;-1,2109;1,83
24,884130;-0,1741;-1,9433;-1,5939;2,52
24,890625;-0,9484;-2,4741;-1,9522;3,29
24,900159;-1,5412;-2,5248;-1,8588;3,49
24,909389;-2,1610;-2,0994;-0,7972;3,12
24,918393;-2,5191;-2,0267;0,6565;3,30
24,933409;-0,6632;-2,0065;1,6027;2,65
24,936986;-0,5877;-1,6541;2,8921;3,38
24,951101;-0,8282;-0,9016;3,8638;4,05
24,956759;-0,1736;0,2358;4,7279;4,74
24,969029;-0,1321;0,5258;4,4515;4,48
24,978384;-0,2952;-0,3811;3,2898;3,32
24,987772;-0,0365;-1,0000;1,8982;2,15
25,005736;0,3193;-0,9695;1,4600;1,78
25,006239;0,2302;-0,5594;1,5948;1,71
25,021379;0,0132;-0,2676;2,1040;2,12
25,037182;-0,4660;0,5833;4,1665;4,23
25,039400;-0,4647;0,6458;3,8994;3,98
25,052921;-0,5397;0,7606;3,7671;3,88
25,058442;-0,4852;0,2801;3,6162;3,66
25,068669;-0,2143;0,1041;3,1451;3,15
25,077447;0,0609;-0,1094;2,7556;2,76
25,086791;0,2296;-0,6027;3,1023;3,17
25,104972;0,3231;-0,4220;3,6716;3,71
25,105283;0,3356;0,0922;4,4238;4,44
25,120693;0,4279;0,0904;4,5151;4,54
25,136590;0,3717;-0,1391;3,4517;3,47
25,142658;0,4111;0,1183;3,3161;3,34
25,153045;0,3623;0,4168;3,3443;3,39
25,169433;0,1549;0,4525;3,2107;3,25
25,170524;-0,0021;0,4235;3,3482;3,37
25,185311;-0,0067;0,2938;3,5165;3,53
25,190850;0,1368;0,0313;3,5355;3,54
25,203284;0,2809;-0,1421;3,5110;3,53
25,207796;0,2572;0,0322;3,5526;3,56
25,221774;0,2268;0,1931;3,3858;3,40
25,226441;0,1430;0,3308;3,1442;3,16
25,237128;0,1293;0,2855;2,8015;2,82
25,253238;0,0111;0,1826;2,6730;2,68
25,254755;-0,1156;0,1011;2,7621;2,77
25,269844;-0,2304;0,0919;3,0237;3,03
25,285375;-0,3494;-0,1829;3,0023;3,03
25,291933;-0,9240;-0,5938;2,5804;2,80
25,301575;-0,6561;-0,6490;2,4522;2,62
25,310946;-0,4670;-0,8495;2,2342;2,44
25,320561;-0,5537;-1,3838;1,7696;2,31
25,335341;-0,7324;-1,7378;1,5643;2,45
25,338597;-0,8741;-1,9077;1,3591;2,50
25,352148;-0,7071;-1,9271;1,2932;2,43
25,356998;-0,3107;-1,6977;1,1143;2,05
25,369061;-0,0571;-1,4448;0,9834;1,75
25,376068;0,0531;-1,1286;1,2080;1,65
25,385605;0,1108;-0,8607;1,4496;1,69
25,394995;-0,0177;-0,5984;1,7154;1,82
25,404278;0,1496;-0,3969;2,0327;2,08
25,418823;0,0789;-0,3889;2,5028;2,53
25,435995;0,2538;-0,2751;4,3216;4,34
25,441920;0,1573;-0,7039;3,8990;3,97
25,451698;-0,1460;-1,4712;2,5205;2,92
25,460273;-0,2780;-2,0633;1,2468;2,43
25,469733;-0,1977;-2,3309;0,3150;2,36
25,490687;-0,1743;-2,2683;-0,2967;2,29
25,490825;-0,1577;-2,0718;-0,6442;2,18
25,507694;-0,0028;-1,9419;-0,6655;2,05
25,507915;-0,0460;-1,5458;-1,6026;2,23
25,523297;-0,1821;-1,1323;-2,1707;2,46
25,525633;-0,5571;-1,0886;-2,5764;2,85
25,538942;-0,7909;-1,3423;-2,4664;2,92
25,544376;-1,0973;-1,9090;-1,8586;2,88
25,555175;-1,4264;-2,6501;-1,1011;3,20
25,580473;-1,5900;-3,4286;-0,5450;3,82
25,581563;-1,5959;-4,2357;-0,1972;4,53
25,596155;-0,4987;-5,1984;0,0372;5,22
25,599871;0,2536;-5,4934;0,0921;5,50
25,610656;0,6951;-5,5649;0,1796;5,61
25,619672;0,9238;-5,6879;0,0973;5,76
25,628940;1,0971;-5,7317;-1,1025;5,94
25,637497;1,3436;-5,1526;-3,1312;6,18
25,653596;1,5681;-4,0750;-4,9611;6,61
25,656378;1,7500;-2,6955;-6,2472;7,03
25,670166;1,7553;-0,7930;-6,5026;6,78
25,675079;1,6621;1,1920;-5,3237;5,70
25,686556;1,7828;2,5176;-3,4567;4,63
25,694203;1,8447;3,1519;-1,5496;3,97
25,712842;1,2629;2,8895;2,3015;3,90
25,722067;0,2819;2,0972;3,3220;3,94
25,736783;-0,6834;1,2386;3,4484;3,73
25,740262;-1,3111;0,5278;2,5965;2,96
25,753205;-1,3699;-0,0005;0,9555;1,67
25,759104;-0,7997;-0,0207;-0,7771;1,12
25,770294;-0,2640;0,0394;-2,0317;2,05
25,777986;0,1302;0,0316;-2,5763;2,58
25,787187;0,3749;0,0849;-2,4765;2,51
25,795827;0,4640;0,1302;-2,1963;2,25
25,805862;0,4577;0,1841;-1,7242;1,79
25,819393;0,4637;0,1223;-1,0489;1,15
25,824448;0,4945;0,0551;-0,3703;0,62
25,835916;0,3380;-0,0393;0,1560;0,37
25,853352;-0,1018;-0,1078;0,3289;0,36
25,862437;-0,2061;-0,0953;0,3264;0,40
25,871470;-0,2309;-0,0663;0,4885;0,54
25,887887;-0,2239;-0,0649;0,6631;0,70
25,889970;-0,2246;-0,0815;0,6401;0,68
25,904085;-0,1911;-0,1173;0,4987;0,55
25,908628;-0,2034;-0,0982;0,4712;0,52
25,920224;-0,2193;-0,0758;0,4324;0,49
25,927842;-0,1294;-0,0262;0,1269;0,18
25,936925;0,0095;0,0268;-0,2186;0,22
25,946466;0,1141;0,0631;-0,4055;0,43
25,955429;0,1588;0,0529;-0,4363;0,47
25,969862;0,1724;0,0059;-0,3041;0,35
25,974133;0,1623;0,0105;-0,0689;0,18
25,987470;0,1807;0,0223;0,2137;0,28
26,008933;0,0454;-0,0888;0,1709;0,20
26,011423;-0,0187;-0,1338;0,1182;0,18
26,023606;-0,0061;-0,1560;0,0667;0,17
26,030595;-0,0313;-0,1234;0,0094;0,13
26,039428;-0,0954;-0,0779;-0,0544;0,13
26,061789;-0,0901;-0,0468;-0,0675;0,12
26,061911;-0,0599;-0,0600;0,1670;0,19
26,077467;-0,0032;-0,0182;0,4895;0,49
26,077630;0,0788;0,0234;0,5600;0,57
26,093582;0,1513;0,0374;0,4476;0,47
26,095558;0,1531;0,0609;0,3378;0,38
26,110966;0,1634;0,0689;0,3553;0,40
26,126539;0,1904;0,1001;0,3989;0,45
26,142861;0,1987;0,0745;0,3644;0,42
26,142984;0,1637;0,0610;0,2338;0,29
26,158386;0,0784;0,0296;0,1737;0,19
26,161207;0,0273;0,0246;0,1608;0,16
26,174450;0,0440;0,0150;0,2315;0,24
26,179568;0,0462;0,0185;0,4492;0,45
26,190624;0,0521;0,0387;0,6165;0,62
26,198554;-0,0113;0,0195;0,6765;0,68
26,207766;-0,0806;0,0099;0,6670;0,67
26,223732;-0,0940;-0,0163;0,4971;0,51
26,226522;-0,0751;-0,0055;0,3811;0,39
26,239303;-0,0646;0,0029;0,3908;0,40
26,244916;-0,0635;-0,0018;0,3276;0,33
26,255497;-0,0956;-0,0218;0,2974;0,31
26,264198;-0,1286;0,0010;0,3759;0,40
26,282734;-0,1410;0,0849;0,3192;0,36
26,292000;-0,0972;0,0846;0,2873;0,31
26,309731;-0,0706;0,1243;0,2414;0,28
26,310187;-0,1163;0,1434;0,3527;0,40
26,326861;-0,1212;0,1515;0,5262;0,56
26,329467;-0,1224;0,1313;0,5561;0,58
26,343285;-0,1373;0,1173;0,5030;0,53
26,348161;-0,1706;0,0905;0,3791;0,43
26,359624;-0,2141;0,0606;0,3114;0,38
26,375637;-0,2736;-0,0052;0,4316;0,51
26,375946;-0,3014;-0,0357;0,5515;0,63
26,391766;-0,2321;-0,0729;0,5115;0,57
26,395041;-0,1062;-0,1035;0,3157;0,35
26,407916;-0,0557;-0,0842;0,2360;0,26
26,424620;-0,0390;0,0384;0,3974;0,40
26,432385;-0,0601;0,0601;0,3238;0,33
26,441364;-0,0679;0,0614;0,2786;0,29
26,457104;-0,0593;0,0720;0,3392;0,35
26,460013;-0,0851;0,0108;0,3785;0,39
26,473250;-0,1435;-0,0223;0,4197;0,44
26,477606;-0,1596;-0,0149;0,4381;0,47
26,489532;-0,0942;0,0218;0,2255;0,25
26,497723;-0,0784;-0,0021;-0,0332;0,09
26,507024;-0,1137;-0,0291;0,0042;0,12
26,516230;-0,1048;-0,0192;0,2125;0,24
26,525620;-0,0829;-0,0189;0,3181;0,33
26,539898;-0,0285;-0,0269;0,2372;0,24
26,544083;0,0211;-0,0888;0,1679;0,19
26,557250;0,0368;-0,0755;0,2273;0,24
26,574543;0,0688;0,0389;0,2059;0,22
26,582016;0,0627;0,0370;0,1006;0,12
26,591736;-0,0224;0,0306;0,0683;0,08
26,614004;-0,0097;0,0184;0,1182;0,12
26,614170;0,0122;0,0417;0,2182;0,22
26,635780;0,0314;0,0446;0,2400;0,25
26,647126;-0,0300;0,0163;0,2137;0,22
26,656838;-0,0403;-0,0087;0,2630;0,27
26,666220;-0,0339;-0,0074;0,1445;0,15
26,689835;-0,0532;0,0186;0,0791;0,10
26,693520;-0,0295;0,0369;0,1217;0,13
26,706391;-0,0531;0,0350;0,1673;0,18
26,711942;-0,0541;0,0225;0,2268;0,23
26,723094;-0,0562;0,0149;0,2861;0,29
26,731507;-0,0147;0,0040;0,2837;0,28
26,740024;0,0201;-0,0339;0,1511;0,16
26,750280;0,0411;-0,0416;0,0127;0,06
26,759032;0,0107;-0,0222;-0,0035;0,02
26,773102;-0,0132;-0,0054;0,0761;0,08
26,777631;-0,0380;0,0006;0,1354;0,14
26,789300;-0,0166;-0,0429;0,1798;0,19
26,796923;-0,0205;-0,0327;0,1947;0,20
26,806617;0,0125;0,0160;0,1734;0,17
26,824485;-0,0062;0,0808;0,0355;0,09
26,833769;0,0055;0,0700;0,1525;0,17
26,843141;0,1010;0,0617;0,2126;0,24
26,857294;0,1160;-0,0041;0,0379;0,12
26,861731;0,1080;0,0089;-0,1238;0,16
26,873372;0,0388;0,0500;-0,0717;0,10
26,880626;0,0389;0,0409;0,0546;0,08
26,890530;0,0863;-0,0044;0,1850;0,20
26,899118;0,0588;-0,0702;0,2593;0,28
26,908761;0,0061;-0,0409;0,3163;0,32
26,931258;0,0404;0,0233;0,2487;0,25
26,931481;0,0458;0,0181;0,0937;0,11
26,948937;0,0460;-0,0057;-0,0677;0,08
26,949080;0,0141;-0,0138;-0,1090;0,11
26,965110;-0,0291;-0,0088;0,0292;0,04
26,980970;-0,0810;-0,0017;0,1920;0,21
26,983255;-0,0701;-0,0076;0,1705;0,18
26,996622;-0,0746;-0,0193;0,1127;0,14
27,002542;-0,0355;0,0433;0,0921;0,11
27,011958;0,0098;0,0413;0,1827;0,19
27,027234;0,0140;-0,0123;0,1962;0,20
27,029720;0,0143;-0,0297;0,0822;0,09
27,042629;-0,0162;-0,0115;0,0212;0,03
27,048659;-0,0166;0,0394;0,0445;0,06
27,058466;-0,0249;0,0434;0,0712;0,09
27,067918;-0,0388;0,0462;0,1069;0,12
27,076422;-0,0111;0,0278;0,1943;0,20
27,090955;-0,0168;-0,0375;0,2008;0,20
27,107112;-0,0397;-0,0599;0,1253;0,14
27,114640;-0,0586;0,0046;0,0681;0,09
27,124252;-0,0935;0,0281;-0,0146;0,10
27,133256;-0,0931;0,0253;-0,0132;0,10
27,142190;-0,0711;0,0765;0,0475;0,11
27,158014;-0,0432;0,0681;0,1018;0,13
27,160718;-0,0086;0,0597;0,0692;0,09
27,175599;-0,0103;0,0527;-0,0326;0,06
27,179560;0,0162;0,0494;-0,0775;0,09
27,191867;0,0515;0,0462;-0,0421;0,08
27,197144;0,0345;0,0183;-0,0614;0,07
27,208647;-0,0175;-0,0021;-0,0703;0,07
27,216890;-0,0450;-0,0080;-0,0399;0,06
27,226359;-0,0329;-0,0268;-0,0484;0,06
27,241593;-0,0211;-0,0441;-0,0608;0,08
27,259211;0,0667;-0,0205;0,0696;0,10
27,263499;0,1072;-0,0273;0,0366;0,12
27,275217;0,1384;0,0037;-0,0313;0,14
27,282180;0,1489;0,0319;-0,0251;0,15
27,292304;0,1171;0,0548;-0,0118;0,13
27,300890;0,1005;0,0303;-0,0735;0,13
27,310447;0,0812;-0,0127;-0,0962;0,13
27,325325;0,0225;0,0155;-0,0034;0,03
27,329403;-0,0287;0,0138;0,0690;0,08
27,346494;-0,0161;0,0274;0,0007;0,03
27,347778;-0,0046;0,1043;-0,1482;0,18
27,362180;0,0555;0,1846;-0,2702;0,33
27,366290;0,1564;0,3059;-0,3867;0,52
27,378490;0,2279;0,3439;-0,5887;0,72
27,394976;0,3298;0,4167;-0,7133;0,89
27,415728;0,3499;0,3872;-0,6179;0,81
27,420432;0,3762;0,3123;-0,5072;0,70
27,444952;0,4039;0,2481;-0,4323;0,64
27,460604;0,4532;0,1654;-0,4842;0,68
27,469158;0,3378;0,0725;-0,6533;0,74
27,484691;0,2466;-0,0490;-0,6844;0,73
27,504657;0,2122;-0,1695;-0,7801;0,83
27,515939;0,3068;-0,4318;-1,5180;1,61
27,526134;0,2823;-0,4782;-1,7814;1,87
27,534707;0,1969;-0,4997;-2,0439;2,11
27,553023;0,0673;-0,5303;-1,9802;2,05
27,562760;0,0631;-0,6298;-1,6440;1,76
27,575460;0,1460;-0,6893;-1,2751;1,46
27,581248;0,2350;-0,6580;-1,1188;1,32
27,594870;0,3312;-0,6383;-1,0756;1,29
27,599992;0,4183;-0,7253;-1,1398;1,41
27,612035;0,5580;-0,7509;-1,3778;1,67
27,618646;0,6450;-0,8287;-1,7564;2,05
27,629236;0,6976;-0,9677;-2,1921;2,50
27,644547;0,7681;-1,1759;-2,6263;2,98
27,646763;0,8273;-1,4513;-2,9608;3,40
27,660568;0,8131;-1,8284;-3,3150;3,87
27,665346;0,7127;-2,4150;-3,3350;4,18
27,676756;0,4977;-3,0740;-3,2098;4,47
27,684677;0,1639;-3,6857;-3,1756;4,87
27,703226;-0,3045;-4,6616;-3,2525;5,69
27,712212;-0,5040;-4,9672;-3,3581;6,02
27,727174;-0,8008;-5,0179;-3,5830;6,22
27,730710;-1,0154;-4,6634;-3,6059;5,98
27,742916;-1,1538;-4,0300;-3,2506;5,30
27,749711;-1,2306;-3,3091;-2,5093;4,33
27,760261;-1,0662;-2,0940;-1,7612;2,94
27,768690;-0,5868;-0,6686;-0,3235;0,95
27,777540;-0,1031;0,2435;2,8149;2,83
27,787712;-0,2118;0,8318;8,2559;8,30
27,796461;-1,1104;1,0658;11,3313;11,44
27,811005;-1,3483;1,1483;10,4860;10,63
27,814872;-0,7763;0,8910;8,3839;8,47
27,827160;-0,0935;0,5891;6,3194;6,35
27,844071;2,0138;-0,0222;2,0704;2,89
27,852317;2,5687;-0,6415;0,5539;2,70
27,861615;2,8378;-1,1235;-0,5506;3,10
27,871309;1,6244;-2,1545;-2,1557;3,45
27,880427;-0,4484;-3,5320;-3,5587;5,03
27,894666;-3,1998;-5,7188;-4,6214;8,02
27,898844;-3,0747;-5,5582;-2,1098;6,69
27,910727;-2,4431;-2,6346;3,3107;4,89
27,917552;-1,1898;0,4639;4,2054;4,40
27,927403;-1,0221;2,0728;3,3693;4,09
27,936413;-0,7663;2,2432;2,7720;3,65
27,945699;-0,3747;1,8108;2,7776;3,34
27,964460;-0,2895;-1,4468;2,4664;2,87
