# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2025-11-04 17:51:34.854
time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
24,066423;0,5059;0,1423;-0,6182;0,81
24,076127;0,4039;0,1874;-0,7346;0,86
24,085121;0,3339;0,2501;-0,6977;0,81
24,098833;0,1753;0,2173;-0,5271;0,60
24,103841;0,1674;0,1204;-0,3322;0,39
24,114595;0,1952;0,0982;-0,2812;0,36
24,131851;0,2614;0,0724;-0,0556;0,28
24,140979;0,1890;0,0861;-0,0887;0,23
24,150541;0,0675;0,1176;-0,0433;0,14
24,160378;-0,0224;0,0941;-0,1225;0,16
24,169245;0,0494;0,0803;-0,3479;0,36
24,184156;0,1824;0,0941;-0,4326;0,48
24,187824;0,2440;0,2033;-0,3417;0,47
24,198528;0,2355;0,3491;-0,2510;0,49
24,206461;0,1918;0,3908;-0,1857;0,47
24,215997;0,1063;0,2811;-0,0813;0,31
24,224968;0,0099;0,1636;-0,0607;0,17
24,234745;-0,0738;0,1027;-0,0563;0,14
24,243975;-0,1365;0,0288;-0,0984;0,17
24,253336;-0,1438;-0,0643;-0,2212;0,27
24,265571;-0,1019;-0,1205;-0,4054;0,44
24,282346;-0,0602;-0,1380;-0,5902;0,61
24,290658;-0,0447;-0,1091;-0,5023;0,52
24,299882;-0,0735;-0,0314;-0,3108;0,32
24,309119;-0,1055;0,0387;-0,0422;0,12
24,318602;-0,1273;0,0717;0,1210;0,19
24,340539;-0,1358;0,0798;0,1716;0,23
24,340713;-0,1389;0,1244;0,1605;0,25
24,354537;-0,1261;0,1824;0,0906;0,24
24,355755;-0,1084;0,2216;-0,0459;0,25
24,368288;-0,0511;0,2014;-0,2191;0,30
24,374892;0,0275;0,1146;-0,2712;0,30
24,384152;0,0717;0,0093;-0,2176;0,23
24,393293;0,1314;-0,0270;-0,1867;0,23
24,415674;0,1727;-0,0250;-0,2352;0,29
24,421550;0,1119;-0,0346;-0,1364;0,18
24,437908;0,0334;-0,0193;0,0411;0,06
24,440148;-0,0412;-0,0088;0,1378;0,14
24,451788;-0,0894;0,0394;0,1383;0,17
24,458926;-0,1047;0,1022;0,0714;0,16
24,468546;-0,1179;0,1769;0,0094;0,21
24,477681;-0,1136;0,2021;-0,0237;0,23
24,492224;-0,1391;0,1726;-0,0512;0,23
24,507688;-0,1484;0,1000;-0,0625;0,19
24,507792;-0,2188;0,0038;-0,1131;0,25
24,520892;-0,2964;-0,0379;-0,1352;0,33
24,523963;-0,2763;-0,0308;-0,1459;0,31
24,534439;-0,2141;0,0386;-0,1562;0,27
24,552210;-0,1123;0,1407;-0,2039;0,27
24,566959;-0,0350;0,2185;-0,2040;0,30
24,571007;0,1396;0,2533;-0,2488;0,38
24,583134;0,2749;0,2762;-0,2791;0,48
24,589638;0,3649;0,2415;-0,4359;0,62
24,601096;0,4282;0,1650;-0,5864;0,74
24,608296;0,4668;0,0933;-0,7679;0,90
24,617622;0,5327;0,0040;-0,9422;1,08
24,626888;0,5938;-0,0380;-1,0613;1,22
24,636295;0,6388;-0,0756;-1,1545;1,32
24,650493;0,7027;-0,0959;-1,2418;1,43
24,655051;0,7588;-0,1141;-1,2915;1,50
24,666644;0,7979;-0,1290;-1,3500;1,57
24,673615;0,8011;-0,1758;-1,3492;1,58
24,684877;0,7980;-0,1669;-1,3359;1,56
24,701605;0,8257;-0,1335;-1,2527;1,51
24,710848;0,8299;-0,1492;-1,2082;1,47
24,720583;0,7879;-0,1667;-1,0960;1,36
24,734386;0,7535;-0,2018;-1,0697;1,32
24,739131;0,7155;-0,2505;-1,1623;1,39
24,750790;0,6860;-0,3161;-1,3099;1,51
24,758024;0,6382;-0,4395;-1,5288;1,71
24,767917;0,5844;-0,5908;-1,7724;1,96
24,776638;0,5648;-0,6420;-2,0035;2,18
24,785895;0,4907;-0,7107;-2,1999;2,36
24,800392;0,4874;-0,7787;-2,3075;2,48
24,804376;0,5239;-0,8353;-2,3518;2,55
24,818132;0,4959;-0,8636;-2,4006;2,60
24,823129;0,4503;-0,8778;-2,4224;2,62
24,833886;0,3693;-0,9232;-2,4381;2,63
24,851708;0,0786;-1,1112;-2,4601;2,70
24,860428;-0,1156;-1,2750;-2,5799;2,88
24,869965;-0,3109;-1,4948;-2,7092;3,11
24,884108;-0,4830;-1,5967;-2,7956;3,26
24,888649;-0,5574;-1,6817;-2,8510;3,36
24,900726;-0,5875;-1,6109;-2,8855;3,36
24,907867;-0,6209;-1,3354;-2,8562;3,21
24,917433;-0,5462;-0,8421;-2,6016;2,79
24,926547;-0,5351;-0,5039;-2,1740;2,29
24,935915;-0,6102;-0,2361;-1,8185;1,93
24,945125;-0,7968;-0,0507;-1,4865;1,69
24,954136;-0,9967;0,1224;-1,2556;1,61
24,967743;-0,9880;0,3033;-0,8373;1,33
24,985278;-1,0473;0,1865;-0,0712;1,07
24,991822;-0,9511;-0,0262;0,5967;1,12
25,001292;-0,9610;-0,9148;1,9068;2,32
25,010502;-1,0798;-2,1224;3,6375;4,35
25,019645;-0,8923;-2,7427;4,6560;5,48
25,028511;-0,6571;-2,6912;4,7521;5,50
25,039713;-0,2715;-2,3326;4,1023;4,73
25,051337;-0,0928;-1,6436;3,2418;3,64
25,056840;-0,0360;-0,8965;2,2516;2,42
25,068980;-0,1961;-0,5207;1,1414;1,27
25,075794;-0,5054;-0,5548;0,0063;0,75
25,084759;-0,4560;-0,7747;-0,7605;1,18
25,094461;-0,5420;-1,3039;-1,0657;1,77
25,103650;-1,2265;-1,8742;-1,0369;2,47
25,122025;0,5854;-3,1886;-1,7133;3,67
25,135769;0,2982;-5,4992;-4,5246;7,13
25,140812;0,7804;-4,7275;-2,3883;5,35
25,151525;-0,0641;-3,1172;0,6080;3,18
25,159802;-0,4051;-1,9122;0,8802;2,14
25,170017;-0,4425;-1,1508;0,6864;1,41
25,178239;-0,3309;-0,3983;0,7751;0,93
25,187712;-0,5467;0,2651;0,8571;1,05
25,197292;-1,2591;0,5431;0,9133;1,65
25,208088;-1,8794;0,4751;1,0151;2,19
25,223890;-2,1117;0,3908;0,7096;2,26
25,224802;-1,9430;0,3288;0,1423;1,98
25,237198;-1,4356;0,1123;0,2672;1,46
25,243649;-1,0884;-0,1523;0,4347;1,18
25,262157;0,3742;-0,1183;0,3941;0,56
25,271698;0,7730;0,3519;0,4170;0,95
25,285271;0,7032;-0,5631;1,0621;1,39
25,290011;0,2694;-1,5210;1,0683;1,88
25,301644;-0,5860;-5,9843;0,9035;6,08
25,308866;0,3617;-6,3099;0,1993;6,32
25,319803;-0,6179;0,0090;0,9963;1,17
25,327661;-1,3602;3,7974;2,9568;5,00
25,337122;-0,8352;2,4177;2,1300;3,33
25,346252;-0,3230;-0,1282;1,0894;1,14
25,357035;-0,1098;-0,9157;1,3802;1,66
25,371551;-0,1133;-0,8244;1,5437;1,75
25,374410;0,2170;-0,4992;0,8479;1,01
25,386487;-0,0846;-1,1582;0,9526;1,50
25,393264;0,4527;-1,2884;0,7673;1,57
25,411730;0,5211;-1,7009;0,8488;1,97
25,421155;0,4204;-1,8519;0,6993;2,02
25,430909;0,2459;-1,6770;0,6927;1,83
25,442332;0,0840;-1,4044;0,7995;1,62
25,454692;-0,0392;-1,0132;0,7666;1,27
25,458470;-0,1096;-0,7760;0,5791;0,97
25,469626;-0,2148;-0,7192;0,5178;0,91
25,477161;-0,3486;-0,8543;0,5690;1,08
25,488188;-0,6192;-0,7680;0,7502;1,24
25,495948;-0,8948;-1,1158;1,4597;2,04
25,505229;-0,7262;-2,5345;1,7583;3,17
25,518975;-0,4789;-4,2977;4,8636;6,51
25,523641;1,5685;-5,2162;5,7205;7,90
25,537213;2,1093;-3,5950;4,7136;6,29
25,553012;0,2857;-4,6631;11,2801;12,21
25,560907;0,3270;-5,5241;12,1004;13,31
25,570638;0,8707;-2,3027;8,7773;9,12
25,579934;1,2214;2,6726;4,4453;5,33
25,589318;1,1319;4,6394;0,6618;4,82
25,602813;0,3588;3,6270;-1,3149;3,87
25,608072;-0,5935;1,5797;-1,3128;2,14
25,625157;-0,7321;0,5485;-1,3793;1,66
25,626634;-0,2926;0,5826;-1,4220;1,56
25,640014;0,0626;0,4936;-1,3486;1,44
25,645290;0,1696;-0,3390;-1,2150;1,27
25,654778;0,1350;-0,7558;-1,1258;1,36
25,663734;-0,0870;-1,0625;-1,1600;1,58
25,673563;-0,4582;-1,2665;-1,3460;1,90
25,687534;-0,7012;-1,6799;-1,2652;2,22
25,704245;-0,7453;-2,2221;-1,1454;2,61
25,710993;-0,4317;-1,9391;-0,8186;2,15
25,720481;-0,2531;-1,3580;-0,4654;1,46
25,729502;-0,1273;-0,7012;0,0326;0,71
25,738835;-0,2439;-0,3038;0,3863;0,55
25,748645;-0,3410;-0,3382;0,7316;0,88
25,757286;-0,4270;-0,3768;0,7902;0,97
25,772090;-0,2906;-0,1061;1,0851;1,13
25,775979;-0,1700;0,4176;1,3218;1,40
25,786709;-0,2267;0,6280;1,6580;1,79
25,794842;-0,3036;0,5953;1,4744;1,62
25,804715;-0,3634;0,4908;0,9772;1,15
25,820515;-0,3450;0,2109;0,2675;0,48
25,838228;-0,4067;-0,4024;-0,4138;0,71
25,842035;-0,3872;-0,6715;-0,5510;0,95
25,853716;-0,2533;-0,7755;-0,6360;1,03
25,860289;-0,0505;-0,7925;-0,4957;0,94
25,870332;0,0882;-0,7353;-0,2815;0,79
25,879063;0,1836;-0,6755;-0,2560;0,75
25,888390;0,1786;-0,6572;-0,2195;0,72
25,897568;0,0326;-0,5840;-0,1213;0,60
25,906981;-0,2295;-0,6466;-0,0357;0,69
25,920564;-0,4324;-0,7522;-0,0210;0,87
25,925355;-0,4679;-0,8563;-0,0913;0,98
25,937211;-0,4105;-0,8663;-0,1462;0,97
25,944336;-0,3097;-0,8450;-0,1974;0,92
25,954028;-0,0988;-0,7721;-0,1306;0,79
25,972461;0,2113;-0,6311;0,0685;0,67
25,982127;0,1849;-0,5391;0,0436;0,57
25,991067;0,1089;-0,4071;-0,0751;0,43
26,004235;0,0476;-0,3157;-0,1822;0,37
26,009773;0,0126;-0,3031;-0,1707;0,35
26,021921;0,0131;-0,3260;-0,1081;0,34
26,028427;-0,0095;-0,3500;-0,0924;0,36
26,038314;0,0006;-0,3160;-0,1039;0,33
26,046932;0,0030;-0,2729;0,0413;0,28
26,056566;-0,0084;-0,2458;0,1937;0,31
26,065927;-0,0483;-0,2428;0,2827;0,38
26,075562;-0,0612;-0,2333;0,2258;0,33
26,088196;-0,0774;-0,2125;0,0317;0,23
26,093838;-0,0781;-0,2488;-0,1093;0,28
26,106644;-0,0895;-0,2955;-0,1522;0,34
26,122641;-0,0865;-0,3029;-0,0995;0,33
26,131222;-0,0927;-0,2307;-0,1401;0,29
26,140791;-0,0463;-0,2026;-0,1815;0,28
26,155472;-0,0149;-0,2139;-0,1391;0,26
26,159419;0,0471;-0,2540;-0,0585;0,26
26,172829;0,0616;-0,2423;0,0301;0,25
26,178143;0,0956;-0,2064;0,0520;0,23
26,188507;0,1284;-0,1586;0,0286;0,21
26,196784;0,1325;-0,1074;0,0045;0,17
26,206149;0,1087;-0,1274;0,0454;0,17
26,215488;0,0796;-0,2198;0,0784;0,25
26,224890;0,0440;-0,2776;0,0804;0,29
26,240569;0,0186;-0,2491;0,0940;0,27
26,255373;0,0197;-0,1063;0,0262;0,11
26,261802;0,0215;-0,0918;-0,0563;0,11
26,273109;-0,0351;-0,1372;-0,1501;0,21
26,280383;-0,0744;-0,1794;-0,2035;0,28
26,289942;-0,0609;-0,1850;-0,2111;0,29
26,299292;0,0153;-0,1269;-0,2790;0,31
26,308809;0,1334;-0,0056;-0,2206;0,26
26,321860;0,0815;-0,0029;-0,0256;0,09
26,327562;-0,0649;-0,0588;0,2780;0,29
26,340734;-0,3706;-0,1468;0,6013;0,72
26,346197;-0,6748;-0,1948;0,6121;0,93
26,357248;-0,6177;-0,2454;0,1842;0,69
26,364641;-0,4519;-0,5528;-0,3327;0,79
26,374195;-0,2928;-0,7597;-0,4785;0,94
26,384083;-0,2099;-0,6794;-0,5294;0,89
26,405964;0,0351;-0,3958;-0,4752;0,62
26,411603;0,0824;-0,4788;-0,3338;0,59
26,423166;0,0253;-0,5462;-0,1720;0,57
26,430155;-0,0162;-0,5146;0,0094;0,51
26,440107;0,0976;-0,3730;-0,0158;0,39
26,449021;0,1516;-0,3881;0,0490;0,42
26,458410;0,0978;-0,4873;0,2147;0,54
26,468072;0,0181;-0,5923;0,1444;0,61
26,476787;-0,1053;-0,6519;0,0818;0,67
26,492159;-0,3394;-0,6942;0,2052;0,80
26,495772;-0,4662;-0,5570;0,2013;0,75
26,511233;-0,4591;-0,4678;0,1942;0,68
26,514754;-0,4529;-0,4308;0,2093;0,66
26,523928;-0,3964;-0,2177;0,3096;0,55
26,544371;-0,1874;-0,4925;0,7820;0,94
26,559679;-0,4088;-0,9367;0,9388;1,39
26,561139;-0,8382;-1,0784;1,7410;2,21
26,572517;-1,3054;-0,9638;2,1177;2,67
26,579521;-1,1698;-0,4380;1,7343;2,14
26,590275;-0,1340;0,1979;1,0372;1,06
26,598183;0,6671;0,4595;1,3151;1,54
26,608062;0,6525;0,3643;2,0943;2,22
26,616946;0,4990;-0,6876;2,3725;2,52
26,626522;0,5428;-1,7140;1,9771;2,67
26,639821;-0,0437;-1,6762;2,0562;2,65
26,645162;-0,9805;-2,1186;2,1964;3,21
26,656589;-1,5712;-2,4057;2,5062;3,81
26,663787;-1,8941;-2,7493;3,2319;4,65
26,673265;-1,7020;-3,1612;3,6234;5,10
26,691872;0,9205;-1,8402;4,0036;4,50
26,700842;1,7615;-1,0084;3,7486;4,26
26,710502;1,8199;-0,3738;3,2973;3,78
26,723165;1,6293;-0,3014;2,8213;3,27
26,729244;1,4591;-0,2724;2,1843;2,64
26,741600;1,2693;-0,5095;1,8419;2,29
26,747812;0,9798;-0,9797;1,5530;2,08
26,757513;0,7964;-1,7561;1,8534;2,67
26,766350;0,5783;-2,4406;2,7687;3,74
26,775996;0,5795;-3,1339;2,8262;4,26
26,790087;0,5732;-3,3411;2,5908;4,27
26,794647;0,5140;-3,0647;2,4091;3,93
26,807949;0,5245;-2,7236;2,2214;3,55
26,813295;0,5779;-2,1694;2,3508;3,25
26,823701;0,6696;-1,6328;2,1424;2,78
26,841103;0,5350;-1,1071;1,1110;1,66
26,850533;0,3548;-0,8359;0,7489;1,18
26,859959;0,0855;-0,8797;0,7736;1,17
26,874939;0,0084;-0,7705;0,7318;1,06
26,878458;-0,0891;-0,6488;1,0850;1,27
26,897882;-0,0378;-0,6143;1,2774;1,42
26,897983;-0,1338;-0,8688;1,2682;1,54
26,914208;-0,1792;-1,2386;1,0696;1,65
26,915979;-0,1461;-1,7893;0,9580;2,03
26,928606;-0,3065;-2,2157;0,1887;2,24
26,934639;-0,3424;-2,5966;-0,5638;2,68
26,944088;-0,4222;-2,8825;-1,4635;3,26
26,957678;-0,7214;-2,8765;-1,7632;3,45
26,974543;-0,7064;-2,2477;-1,8169;2,98
26,981512;-0,0906;-1,7039;-1,8053;2,48
26,991354;0,3969;-1,1976;-1,7876;2,19
27,000102;0,6057;-0,7495;-1,6382;1,90
27,009730;0,3914;-0,2437;-1,2033;1,29
27,018896;0,1586;0,1587;-0,3825;0,44
27,028243;0,4398;0,6548;1,4890;1,68
27,040951;0,7028;1,0178;2,8242;3,08
27,046763;0,7336;0,7465;2,9014;3,08
27,058884;0,4918;0,0459;2,0574;2,12
27,065542;0,1753;-0,5617;0,6567;0,88
27,075167;0,1621;-0,8512;-0,7204;1,13
27,083821;0,2910;-0,7616;-1,9304;2,10
27,093634;0,3272;-0,5822;-3,0246;3,10
27,112366;-0,6647;-1,0726;-3,2317;3,47
27,124747;-0,2710;-1,5534;-4,2184;4,50
27,131388;-0,4954;-1,5149;-4,0185;4,32
27,141337;-0,7856;-1,8349;-3,5380;4,06
27,149552;-1,0870;-2,1447;-3,5837;4,32
27,159674;-1,3044;-2,4362;-3,2604;4,27
27,168689;-1,4298;-2,7451;-3,2064;4,46
27,178136;-1,3051;-3,0713;-2,5164;4,18
27,198508;-1,1868;-3,4183;-1,7389;4,01
27,198923;-1,0027;-3,6274;-1,4149;4,02
27,213404;-0,6623;-3,6436;-1,5891;4,03
27,214813;-0,3485;-3,6206;-2,2689;4,29
27,227271;-0,1665;-3,7269;-3,1313;4,87
27,233646;-0,2710;-3,8807;-3,6368;5,33
27,243179;-0,2851;-3,7791;-3,7713;5,35
27,261869;0,1795;-2,9931;-3,4024;4,54
27,275752;0,4243;-2,4964;-3,0129;3,94
27,280519;0,6974;-1,8448;-2,8163;3,44
27,292199;0,9471;-0,8966;-2,4904;2,81
27,299258;1,0477;-0,0133;-1,8544;2,13
27,309087;1,1188;0,7439;-1,4222;1,96
27,317855;1,2633;1,3813;-1,2484;2,25
27,327218;1,3121;1,8857;-0,9586;2,49
27,336382;1,3043;2,1209;-0,1941;2,50
27,345813;1,1059;2,0803;0,8099;2,49
27,358415;0,6777;1,5705;1,3186;2,16
27,363584;0,1745;0,8572;1,1081;1,41
27,376767;-0,3645;0,2804;0,2485;0,52
27,383337;-0,8460;-0,1865;-0,7555;1,15
27,401464;-0,6753;-0,6171;-1,6799;1,91
27,411344;-0,1959;-0,6635;-1,7529;1,88
27,430709;0,1412;-0,5819;-1,5176;1,63
27,430819;0,2741;-0,4391;-1,0923;1,21
27,455874;0,3031;-0,1797;-1,0484;1,11
27,471219;0,2325;-0,0653;-1,1423;1,17
27,476713;0,0656;-0,2043;-0,4427;0,49
27,486188;-0,0415;-0,2376;-0,1863;0,30
27,504680;0,1940;0,0787;-0,5002;0,54
27,514149;0,3299;0,2496;-0,5177;0,66
27,528961;0,3591;0,3737;-0,3319;0,62
27,532701;0,3740;0,4672;0,0737;0,60
27,543939;0,2703;0,4940;0,2828;0,63
27,551844;0,1853;0,4203;-0,0548;0,46
27,560517;-0,1857;0,5345;-0,6825;0,89
27,570504;-0,5624;0,4835;-0,3745;0,83
27,579560;-0,5858;0,2542;-0,0602;0,64
27,593578;-0,5200;-0,0508;-0,1302;0,54
27,597750;-0,4177;-0,3316;-0,3868;0,66
27,610923;-0,3094;-0,4023;-0,4599;0,68
27,616825;-0,2172;-0,3998;-0,3184;0,56
27,626756;-0,2605;-0,1941;-0,2418;0,40
27,644552;0,0278;0,0957;-0,0998;0,14
27,654118;0,0293;0,0663;0,2008;0,21
27,663584;0,0138;0,0154;0,5167;0,52
27,677038;0,0719;-0,0437;0,5486;0,56
27,682068;0,0742;-0,0777;0,3324;0,35
27,693118;0,0890;-0,0417;0,2801;0,30
27,700462;0,1074;-0,0309;0,0437;0,12
27,711065;0,0909;0,0090;-0,3517;0,36
27,719482;0,0927;0,0555;-0,5198;0,53
27,728919;0,0694;0,0988;-0,4494;0,47
27,749756;0,0280;0,1359;-0,1210;0,18
27,751135;-0,0255;0,1562;0,1236;0,20
27,765757;-0,0510;0,1301;0,2736;0,31
27,766164;-0,1422;0,1362;0,4856;0,52
27,779414;-0,2072;0,0788;0,6805;0,72
27,794289;-0,1586;0,0987;0,2203;0,29
27,803460;-0,0392;0,0674;-0,1398;0,16
27,812927;0,0677;0,0133;-0,3821;0,39
27,827216;0,0547;-0,0854;-0,2119;0,23
27,831707;0,0133;-0,1555;-0,0110;0,16
27,845058;0,0649;-0,1210;0,1087;0,18
27,850381;0,0581;-0,0658;0,2311;0,25
27,860612;0,0160;0,0354;0,1767;0,18
27,868864;0,0101;0,1351;-0,0480;0,14
27,878588;-0,0219;0,1793;-0,1377;0,23
27,887591;-0,0935;0,1266;-0,1639;0,23
27,897138;-0,1208;0,0103;-0,1263;0,18
27,910428;-0,1064;-0,0674;-0,0244;0,13
27,916167;-0,1024;-0,0954;0,0650;0,15
27,927290;-0,0680;-0,0744;0,0362;0,11
27,945012;-0,0533;0,0068;0,1787;0,19
27,952934;-0,0416;0,0233;0,1238;0,13
27,962234;-0,0009;0,0384;-0,0457;0,06
27,971765;0,0109;0,0448;0,0045;0,05
27,981230;-0,0383;0,0671;0,1041;0,13
27,994106;-0,1129;0,0890;0,1836;0,23
28,000150;-0,1030;0,1576;0,1239;0,23
28,012008;-0,0552;0,1771;-0,0508;0,19
28,018575;-0,0069;0,1564;-0,1294;0,20
28,028109;-0,0279;0,1030;-0,1448;0,18
28,037498;-0,0808;0,0246;-0,1215;0,15
28,046730;-0,1059;-0,0288;-0,1622;0,20
28,056042;-0,1143;-0,0302;-0,2178;0,25
28,078077;-0,0887;0,0552;-0,2087;0,23
28,083772;-0,0611;0,0434;-0,1892;0,20
28,094691;-0,0504;0,0269;-0,1120;0,13
28,102552;-0,0357;-0,0281;-0,1050;0,11
28,112315;-0,0257;-0,0433;-0,1351;0,14
28,120965;0,0027;0,0146;-0,0453;0,05
28,130758;-0,0124;0,0561;0,0552;0,08
28,145819;-0,0193;0,0933;0,0651;0,12
28,149288;-0,0358;0,1265;-0,0647;0,15
28,161641;-0,0752;0,1273;-0,1976;0,25
28,168042;-0,0729;0,1083;-0,3875;0,41
28,182421;-0,0561;0,0731;-0,4750;0,48
28,186648;-0,0519;0,0277;-0,2950;0,30
28,197054;-0,0697;0,0230;-0,1518;0,17
28,214918;-0,0533;0,0463;0,0105;0,07
28,228682;0,0295;0,0863;-0,0258;0,09
28,233511;0,0406;0,1001;-0,1332;0,17
28,246437;0,0010;0,1117;-0,2823;0,30
28,252145;-0,0308;0,0941;-0,4356;0,45
28,261741;-0,0723;0,0252;-0,5260;0,53
28,270741;-0,1118;-0,0834;-0,5418;0,56
28,280078;-0,0766;-0,1113;-0,5381;0,55
28,289837;-0,0544;-0,0975;-0,5521;0,56
28,298913;0,0042;-0,0828;-0,4815;0,49
28,313011;0,0063;-0,0730;-0,4205;0,43
28,317160;0,0449;-0,0420;-0,3849;0,39
28,328581;0,0601;0,0085;-0,3388;0,34
28,336044;0,0538;0,0680;-0,3433;0,35
28,354782;0,0403;0,1318;-0,5164;0,53
28,363952;0,0483;0,1038;-0,5457;0,56
28,373835;0,0809;0,0257;-0,6649;0,67
28,384845;0,1319;-0,0371;-0,8853;0,90
28,399261;0,2099;-0,0893;-1,0656;1,09
28,401601;0,2938;-0,1018;-1,1581;1,20
28,412419;0,3862;-0,0856;-1,1480;1,21
28,420199;0,3922;-0,1055;-1,1799;1,25
28,429875;0,3666;-0,1172;-1,1882;1,25
28,439396;0,3298;-0,1466;-1,1667;1,22
28,448290;0,3306;-0,2689;-1,1325;1,21
28,462661;0,3436;-0,5026;-1,2242;1,37
28,467217;0,3450;-0,6949;-1,4362;1,63
28,480621;0,3861;-0,8072;-1,7324;1,95
28,496398;0,5448;-0,8329;-2,1011;2,32
28,505054;0,5874;-0,8212;-2,1223;2,35
28,515864;0,7089;-0,8295;-2,2207;2,47
28,523660;0,7893;-0,8613;-2,3544;2,63
28,532451;0,8199;-0,9400;-2,4757;2,77
28,546013;0,9112;-0,9913;-2,6434;2,97
28,551106;0,9934;-1,0031;-2,9093;3,23
28,564252;1,0444;-1,0235;-3,1376;3,46
28,569817;0,9398;-1,0551;-3,4090;3,69
28,579817;0,7324;-1,0817;-3,4718;3,71
28,588476;0,3723;-1,2089;-3,2903;3,53
28,597815;-0,0236;-1,3663;-3,0582;3,35
28,607596;-0,3067;-1,3029;-2,8069;3,11
28,616437;-0,4665;-0,7566;-2,5235;2,68
28,630699;-0,6345;-0,0268;-1,7700;1,88
28,647922;-0,9837;1,0173;0,2920;1,44
28,653791;-1,2251;1,3060;0,5938;1,89
28,663425;-1,4162;1,4270;0,9702;2,23
28,672878;-1,5678;1,5989;1,1923;2,54
28,681997;-1,6735;1,6529;1,3509;2,71
28,697513;-1,5840;1,7127;1,6829;2,88
28,700578;-1,1054;1,1966;1,6574;2,32
28,714443;-0,4636;0,1336;1,3372;1,42
28,719431;0,0402;-0,9099;1,2483;1,55
28,730247;0,2743;-1,8696;1,1442;2,21
28,738345;0,4071;-2,6860;0,8582;2,85
28,749037;0,5194;-3,1404;0,5293;3,23
28,757580;0,4547;-3,1327;0,3489;3,18
28,766061;0,2291;-2,6806;0,3518;2,71
28,780159;-0,1428;-2,0183;0,5408;2,09
28,800503;-0,7942;-0,6356;1,1463;1,53
28,803091;-1,0351;-0,0966;0,8921;1,37
28,815341;-1,2313;0,1748;0,3371;1,29
28,822526;-2,2624;-0,2085;-0,6259;2,36
28,831713;-1,8167;-0,8298;-1,9575;2,80
28,840892;-1,9145;-3,4467;-4,4736;5,96
28,850121;-1,1567;-4,9051;-5,0140;7,11
28,864962;-1,2518;-3,8463;-1,4492;4,30
28,868789;-1,6547;-2,9628;0,1226;3,40
28,881062;-1,5835;-2,2525;0,0488;2,75
28,888392;-1,3813;-1,8421;-0,4920;2,35
28,899429;-1,0977;-1,4442;-0,6532;1,93
28,906639;-0,7380;-1,7962;-1,4774;2,44
28,915920;-0,9657;-3,0438;-1,1312;3,39
28,934184;-1,4559;-4,0352;1,8850;4,69
28,947422;-1,3704;-2,4607;2,4874;3,76
28,952845;-0,0917;0,7560;2,4987;2,61
28,967676;1,6455;2,7384;2,1165;3,83
28,971582;2,3266;2,8945;1,3011;3,93
28,984959;2,5638;2,2970;-0,2105;3,45
28,990331;1,9927;0,8081;0,3006;2,17
28,999954;1,9717;-0,5227;1,2916;2,41
29,008478;1,6574;-2,0133;1,2968;2,91
29,018348;1,1984;-2,8844;1,1909;3,34
29,034977;0,4511;-2,8581;1,4283;3,23
29,036700;-0,5728;-2,3430;1,2227;2,70
29,048925;-1,3169;-1,6476;0,8234;2,26
29,056771;-1,5917;-0,5691;0,8190;1,88
29,076339;-0,8966;-0,3030;1,5223;1,79
29,083927;0,0716;-0,3195;1,6721;1,70
29,093165;0,8318;-0,5108;1,6332;1,90
29,102162;1,2004;-1,0374;1,4985;2,18
29,114240;1,1041;-1,4388;1,8592;2,60
29,121386;0,9158;-1,3521;2,1466;2,70
29,134180;0,8255;-1,1103;1,8136;2,28
29,139561;0,7170;-0,9997;1,3830;1,85
29,149906;0,3764;-0,7968;1,0842;1,40
29,158849;0,0745;-0,5925;0,9631;1,13
29,167819;0,1237;-0,3738;1,0512;1,12
29,176942;0,2110;-0,4191;1,0668;1,17
29,186468;0,2478;-0,3924;0,7958;0,92
29,199386;0,0861;-0,0623;1,2454;1,25
29,214710;0,7855;-3,3349;5,4881;6,47
29,224213;1,6854;-6,5457;6,3212;9,25
29,234563;1,8042;-5,3115;4,3277;7,08
29,242454;1,3514;-4,3238;4,8154;6,61
29,251934;1,3623;-5,0669;9,5847;10,93
29,267236;-0,0573;-6,1261;13,2447;14,59
29,270444;-1,8593;-3,9013;11,8697;12,63
29,282618;-1,5184;1,9048;6,9940;7,41
29,290444;-1,1664;5,6739;0,1571;5,79
29,299163;-1,5926;6,2452;-3,0819;7,14
29,308365;-2,4352;3,7672;-3,5707;5,73
29,317476;-1,9802;1,8598;-4,1756;4,98
29,327138;-0,1523;1,3658;-4,5156;4,72
29,335951;1,1543;0,2876;-3,8553;4,03
29,351729;1,6270;-0,4921;-2,4298;2,97
29,368117;1,7221;-0,7983;-0,2923;1,92
29,373476;1,6801;-0,8763;-0,0648;1,90
29,382705;1,3359;-1,4994;-0,3189;2,03
29,392210;0,5041;-2,8024;-0,6165;2,91
29,401025;-0,2769;-3,7457;-0,0936;3,76
29,411351;-0,7745;-4,0332;0,7166;4,17
29,420639;-0,8859;-3,3672;1,0062;3,62
29,434713;-1,0545;-1,9926;0,9133;2,43
29,439340;-1,2134;-0,4336;0,6081;1,42
29,449531;-1,3027;0,6560;0,5338;1,55
29,457930;-1,2233;1,3340;0,3422;1,84
29,467639;-1,0967;1,5694;0,4834;1,97
